timestamp,temperature
2017-02-02 00:04:53.752544+00:00,20.2
2017-02-02 00:14:52.280705+00:00,20.2
2017-02-02 00:24:50.776440+00:00,20.2
2017-02-02 00:34:49.472441+00:00,20.2
2017-02-02 00:44:47.902999+00:00,20.2
2017-02-02 00:54:46.563072+00:00,20.1
2017-02-02 01:04:45.333063+00:00,20.1
2017-02-02 01:14:44.018082+00:00,20.1
2017-02-02 01:24:42.026800+00:00,20.1
2017-02-02 01:34:40.861912+00:00,20.1
2017-02-02 01:44:39.066242+00:00,20.0
2017-02-02 01:54:37.528056+00:00,20.0
2017-02-02 02:04:35.933578+00:00,20.0
2017-02-02 02:14:34.312067+00:00,20.0
2017-02-02 02:24:32.864354+00:00,20.0
2017-02-02 02:34:31.297367+00:00,20.0
2017-02-02 02:44:29.728798+00:00,20.0
2017-02-02 02:54:27.984743+00:00,20.0
2017-02-02 03:04:26.188080+00:00,19.9
2017-02-02 03:14:25.549608+00:00,19.9
2017-02-02 03:24:24.063426+00:00,19.9
2017-02-02 03:34:22.677620+00:00,19.9
2017-02-02 03:44:20.941638+00:00,19.9
2017-02-02 03:54:19.517635+00:00,19.9
2017-02-02 04:04:18.164613+00:00,19.9
2017-02-02 04:14:16.481899+00:00,19.8
2017-02-02 04:24:15.317108+00:00,19.8
2017-02-02 04:34:14.008557+00:00,19.8
2017-02-02 04:44:12.601252+00:00,19.8
2017-02-02 04:54:12.181973+00:00,19.8
2017-02-02 05:04:10.565869+00:00,19.8
2017-02-02 05:14:08.700122+00:00,19.7
2017-02-02 05:24:07.093227+00:00,19.7
2017-02-02 05:34:05.374987+00:00,19.7
2017-02-02 05:44:03.832123+00:00,19.7
2017-02-02 05:54:02.116362+00:00,19.7
2017-02-02 06:04:00.648166+00:00,19.7
2017-02-02 06:13:59.393912+00:00,19.7
2017-02-02 06:23:57.143739+00:00,19.7
2017-02-02 06:33:56.423055+00:00,19.7
2017-02-02 06:43:54.560656+00:00,19.6
2017-02-02 06:53:53.172026+00:00,19.6
2017-02-02 07:03:51.689860+00:00,19.6
2017-02-02 07:13:49.850987+00:00,19.6
2017-02-02 07:23:48.319472+00:00,19.6
2017-02-02 07:33:47.125099+00:00,19.6
2017-02-02 07:43:45.805971+00:00,19.6
2017-02-02 07:53:44.578422+00:00,19.6
2017-02-02 08:03:42.788191+00:00,19.6
2017-02-02 08:13:41.372967+00:00,19.6
2017-02-02 08:23:39.959435+00:00,19.6
2017-02-02 08:33:38.116389+00:00,19.7
2017-02-02 08:43:36.831680+00:00,19.6
2017-02-02 08:53:35.406772+00:00,19.7
2017-02-02 09:03:34.188010+00:00,19.7
2017-02-02 09:13:32.525685+00:00,19.6
2017-02-02 09:23:31.218450+00:00,19.6
2017-02-02 09:33:29.644667+00:00,19.6
2017-02-02 09:43:28.662608+00:00,19.6
2017-02-02 09:53:27.504976+00:00,19.6
2017-02-02 10:03:26.125858+00:00,19.6
2017-02-02 10:13:24.219079+00:00,19.6
2017-02-02 10:23:22.763734+00:00,19.7
2017-02-02 10:33:20.415023+00:00,20.5
2017-02-02 10:43:17.913885+00:00,21.1
2017-02-02 10:53:16.390810+00:00,21.5
2017-02-02 11:03:14.474152+00:00,21.8
2017-02-02 11:13:13.356042+00:00,21.9
2017-02-02 11:23:11.503778+00:00,22.1
2017-02-02 11:33:10.022966+00:00,22.2
2017-02-02 11:43:08.365170+00:00,22.2
2017-02-02 11:53:06.922612+00:00,22.4
2017-02-02 12:03:05.604639+00:00,22.5
2017-02-02 12:13:03.412216+00:00,22.5
2017-02-02 12:23:02.118431+00:00,22.7
2017-02-02 12:33:00.933629+00:00,22.6
2017-02-02 12:42:59.499774+00:00,22.8
2017-02-02 12:52:57.681695+00:00,22.9
2017-02-02 13:02:56.384667+00:00,22.9
2017-02-02 13:12:55.448662+00:00,23.0
2017-02-02 13:22:54.087673+00:00,23.0
2017-02-02 13:32:52.795443+00:00,23.1
2017-02-02 13:42:51.544090+00:00,23.1
2017-02-02 13:52:49.957805+00:00,23.2
2017-02-02 14:02:48.504886+00:00,23.2
2017-02-02 14:12:47.318067+00:00,23.3
2017-02-02 14:22:45.646420+00:00,23.3
2017-02-02 14:32:44.175446+00:00,23.4
2017-02-02 14:42:43.157592+00:00,23.5
2017-02-02 14:52:42.120438+00:00,23.4
2017-02-02 15:02:40.550969+00:00,23.5
2017-02-02 15:12:38.746428+00:00,23.6
2017-02-02 15:22:37.482107+00:00,23.6
2017-02-02 15:32:35.714420+00:00,23.6
2017-02-02 15:42:35.007461+00:00,23.6
2017-02-02 15:52:33.407645+00:00,23.7
2017-02-02 16:02:32.400464+00:00,23.7
2017-02-02 16:12:30.995649+00:00,23.6
2017-02-02 16:22:29.654384+00:00,23.6
2017-02-02 16:32:28.522909+00:00,23.8
2017-02-02 16:42:26.894255+00:00,23.9
2017-02-02 16:52:25.529970+00:00,24.1
2017-02-02 17:02:24.881653+00:00,23.7
2017-02-02 17:12:23.916964+00:00,23.6
2017-02-02 17:22:22.278222+00:00,23.9
2017-02-02 17:32:20.565778+00:00,24.1
2017-02-02 17:42:19.276062+00:00,24.3
2017-02-02 17:52:17.807220+00:00,24.3
2017-02-02 18:02:16.953126+00:00,24.3
2017-02-02 18:12:16.046851+00:00,24.3
2017-02-02 18:22:14.232784+00:00,24.3
2017-02-02 18:32:12.948074+00:00,24.3
2017-02-02 18:42:11.865649+00:00,24.3
2017-02-02 18:52:10.655645+00:00,24.3
2017-02-02 19:02:09.652099+00:00,24.3
2017-02-02 19:12:08.515424+00:00,24.4
2017-02-02 19:22:07.428909+00:00,24.4
2017-02-02 19:32:06.220333+00:00,24.5
2017-02-02 19:42:04.792138+00:00,24.5
2017-02-02 19:52:04.270941+00:00,24.4
2017-02-02 20:02:03.351128+00:00,24.4
2017-02-02 20:12:01.838376+00:00,24.4
2017-02-02 20:22:00.811881+00:00,24.4
2017-02-02 20:31:59.507627+00:00,24.5
2017-02-02 20:41:58.274384+00:00,24.4
2017-02-02 20:51:57.186297+00:00,24.4
2017-02-02 21:01:55.946578+00:00,24.4
2017-02-02 21:11:55.224135+00:00,24.3
2017-02-02 21:21:54.071827+00:00,24.3
2017-02-02 21:31:52.794200+00:00,24.5
2017-02-02 21:41:51.279063+00:00,24.6
2017-02-02 21:51:50.304750+00:00,24.5
2017-02-02 22:01:49.194540+00:00,24.5
2017-02-02 22:11:47.965499+00:00,24.5
2017-02-02 22:21:46.971821+00:00,24.5
