timestamp,humidity
2017-05-01 23:05:58+00:00,58.4
2017-05-01 23:15:58+00:00,57.2
2017-05-01 23:25:58+00:00,56.3
2017-05-01 23:35:57+00:00,55.9
2017-05-01 23:45:57+00:00,55.5
2017-05-01 23:55:56+00:00,55.4
2017-05-02 00:05:56+00:00,55.3
2017-05-02 00:15:56+00:00,55.1
2017-05-02 00:25:55+00:00,55.1
2017-05-02 00:35:59+00:00,55.2
2017-05-02 00:45:56+00:00,55.2
2017-05-02 00:55:56+00:00,55.2
2017-05-02 01:05:56+00:00,55.4
2017-05-02 01:15:55+00:00,55.6
2017-05-02 01:25:55+00:00,55.9
2017-05-02 01:35:55+00:00,56.1
2017-05-02 01:45:55+00:00,56.3
2017-05-02 01:55:54+00:00,56.4
2017-05-02 02:05:55+00:00,56.3
2017-05-02 02:15:56+00:00,56.5
2017-05-02 02:25:54+00:00,56.5
2017-05-02 02:35:56+00:00,56.7
2017-05-02 02:45:54+00:00,56.8
2017-05-02 02:55:54+00:00,57.1
2017-05-02 03:05:53+00:00,57.5
2017-05-02 03:15:54+00:00,57.6
2017-05-02 03:25:53+00:00,58.1
2017-05-02 03:35:52+00:00,57.8
2017-05-02 03:45:53+00:00,57.6
2017-05-02 03:55:54+00:00,57.7
2017-05-02 04:05:52+00:00,57.7
2017-05-02 04:15:53+00:00,57.7
2017-05-02 04:25:52+00:00,57.6
2017-05-02 04:35:54+00:00,57.6
2017-05-02 04:45:54+00:00,57.6
2017-05-02 04:55:52+00:00,57.7
2017-05-02 05:05:52+00:00,57.6
2017-05-02 05:15:51+00:00,58.0
2017-05-02 05:25:51+00:00,57.3
2017-05-02 05:35:52+00:00,57.1
2017-05-02 05:45:51+00:00,56.9
2017-05-02 05:55:51+00:00,56.8
2017-05-02 06:05:51+00:00,56.8
2017-05-02 06:15:51+00:00,56.9
2017-05-02 06:25:51+00:00,57.0
2017-05-02 06:35:51+00:00,57.2
2017-05-02 06:45:51+00:00,57.4
2017-05-02 06:55:50+00:00,57.4
2017-05-02 07:05:50+00:00,57.4
2017-05-02 07:15:51+00:00,57.2
2017-05-02 07:25:50+00:00,57.0
2017-05-02 07:35:50+00:00,57.6
2017-05-02 07:45:50+00:00,57.6
2017-05-02 07:55:48+00:00,57.1
2017-05-02 08:05:48+00:00,56.9
2017-05-02 08:15:47+00:00,56.6
2017-05-02 08:25:48+00:00,55.2
2017-05-02 08:35:47+00:00,55.0
2017-05-02 08:45:49+00:00,54.1
2017-05-02 08:55:47+00:00,53.9
2017-05-02 09:05:47+00:00,54.5
2017-05-02 09:15:47+00:00,54.0
2017-05-02 09:25:47+00:00,53.9
2017-05-02 09:35:48+00:00,54.4
2017-05-02 09:45:49+00:00,54.0
2017-05-02 09:55:48+00:00,53.9
2017-05-02 10:05:47+00:00,54.2
2017-05-02 10:15:48+00:00,50.9
2017-05-02 10:25:48+00:00,52.9
2017-05-02 10:35:48+00:00,53.1
2017-05-02 10:45:46+00:00,53.6
2017-05-02 10:55:46+00:00,53.8
2017-05-02 11:05:46+00:00,54.1
2017-05-02 11:15:45+00:00,54.3
2017-05-02 11:25:45+00:00,54.3
2017-05-02 11:35:45+00:00,54.4
