timestamp,humidity
2017-04-04 23:06:37+00:00,57.8
2017-04-04 23:16:37+00:00,57.9
2017-04-04 23:26:38+00:00,57.6
2017-04-04 23:36:38+00:00,57.6
2017-04-04 23:46:37+00:00,57.5
2017-04-04 23:56:37+00:00,57.5
2017-04-05 00:06:37+00:00,57.5
2017-04-05 00:16:36+00:00,57.4
2017-04-05 00:26:36+00:00,57.3
2017-04-05 00:36:36+00:00,57.4
2017-04-05 00:46:37+00:00,57.2
2017-04-05 00:56:36+00:00,57.1
2017-04-05 01:06:36+00:00,57.0
2017-04-05 01:16:36+00:00,56.9
2017-04-05 01:26:36+00:00,56.7
2017-04-05 01:36:35+00:00,56.4
2017-04-05 01:46:36+00:00,56.3
2017-04-05 01:56:35+00:00,55.8
2017-04-05 02:06:35+00:00,56.1
2017-04-05 02:16:37+00:00,55.8
2017-04-05 02:26:35+00:00,55.9
2017-04-05 02:36:34+00:00,55.6
2017-04-05 02:46:34+00:00,55.5
2017-04-05 02:56:34+00:00,55.6
2017-04-05 03:06:34+00:00,55.5
2017-04-05 03:16:34+00:00,55.5
2017-04-05 03:26:33+00:00,55.5
2017-04-05 03:36:33+00:00,55.3
2017-04-05 03:46:33+00:00,55.3
2017-04-05 03:56:34+00:00,55.0
2017-04-05 04:06:32+00:00,54.9
2017-04-05 04:16:33+00:00,54.8
2017-04-05 04:26:33+00:00,54.8
2017-04-05 04:36:33+00:00,54.8
2017-04-05 04:46:33+00:00,54.8
2017-04-05 04:56:33+00:00,54.3
2017-04-05 05:06:32+00:00,54.5
2017-04-05 05:16:32+00:00,54.4
2017-04-05 05:26:33+00:00,54.2
2017-04-05 05:36:31+00:00,54.2
2017-04-05 05:46:31+00:00,54.1
2017-04-05 05:56:31+00:00,54.3
2017-04-05 06:06:31+00:00,54.4
2017-04-05 06:16:31+00:00,54.0
2017-04-05 06:26:31+00:00,53.9
2017-04-05 06:36:30+00:00,53.8
2017-04-05 06:46:30+00:00,53.9
2017-04-05 06:56:29+00:00,53.6
2017-04-05 07:06:28+00:00,53.1
2017-04-05 07:16:28+00:00,53.6
2017-04-05 07:26:28+00:00,53.3
2017-04-05 07:36:27+00:00,53.3
2017-04-05 07:46:27+00:00,53.0
2017-04-05 07:56:27+00:00,52.9
2017-04-05 08:06:27+00:00,52.7
2017-04-05 08:16:27+00:00,52.4
2017-04-05 08:26:27+00:00,52.6
2017-04-05 08:36:26+00:00,52.5
2017-04-05 08:46:27+00:00,52.0
2017-04-05 08:56:27+00:00,52.0
2017-04-05 09:06:27+00:00,52.4
2017-04-05 09:16:26+00:00,52.2
2017-04-05 09:26:27+00:00,52.4
2017-04-05 09:36:26+00:00,52.4
2017-04-05 09:46:27+00:00,52.6
2017-04-05 09:56:28+00:00,52.3
2017-04-05 10:06:26+00:00,52.3
2017-04-05 10:16:26+00:00,52.4
2017-04-05 10:26:26+00:00,52.3
2017-04-05 10:36:25+00:00,52.5
2017-04-05 10:46:25+00:00,52.3
2017-04-05 10:56:26+00:00,52.4
2017-04-05 11:06:25+00:00,52.4
2017-04-05 11:16:25+00:00,52.1
2017-04-05 11:26:25+00:00,52.4
2017-04-05 11:36:25+00:00,52.8
2017-04-05 11:46:24+00:00,52.7
2017-04-05 11:56:24+00:00,52.5
2017-04-05 12:06:24+00:00,52.6
2017-04-05 12:16:24+00:00,52.6
2017-04-05 12:26:24+00:00,53.6
2017-04-05 12:36:23+00:00,53.6
2017-04-05 12:46:25+00:00,54.6
2017-04-05 12:56:24+00:00,53.5
2017-04-05 13:06:23+00:00,53.4
2017-04-05 13:16:23+00:00,53.2
2017-04-05 13:26:23+00:00,52.8
2017-04-05 13:36:23+00:00,53.3
2017-04-05 13:46:24+00:00,53.6
2017-04-05 13:56:23+00:00,53.5
2017-04-05 14:06:23+00:00,53.5
2017-04-05 14:16:22+00:00,53.6
2017-04-05 14:26:23+00:00,53.7
2017-04-05 14:36:23+00:00,53.7
2017-04-05 14:46:23+00:00,53.7
2017-04-05 14:56:22+00:00,53.8
2017-04-05 15:06:22+00:00,53.9
2017-04-05 15:16:22+00:00,53.9
2017-04-05 15:26:21+00:00,53.9
2017-04-05 15:36:23+00:00,53.9
2017-04-05 15:46:21+00:00,53.9
2017-04-05 15:56:20+00:00,53.9
2017-04-05 16:06:21+00:00,54.0
2017-04-05 16:16:21+00:00,53.9
2017-04-05 16:26:22+00:00,53.9
2017-04-05 16:36:20+00:00,53.9
2017-04-05 16:46:20+00:00,53.9
2017-04-05 16:56:20+00:00,53.9
2017-04-05 17:06:22+00:00,53.9
2017-04-05 17:16:22+00:00,54.0
2017-04-05 17:26:20+00:00,53.9
2017-04-05 17:36:19+00:00,53.9
2017-04-05 17:46:19+00:00,53.8
2017-04-05 17:56:19+00:00,53.9
2017-04-05 18:06:20+00:00,53.9
2017-04-05 18:16:19+00:00,53.9
2017-04-05 18:26:18+00:00,53.9
2017-04-05 18:36:18+00:00,54.2
2017-04-05 18:46:18+00:00,54.0
2017-04-05 18:56:18+00:00,54.1
2017-04-05 19:06:18+00:00,54.1
2017-04-05 19:16:19+00:00,54.1
2017-04-05 19:26:18+00:00,54.1
2017-04-05 19:36:18+00:00,54.2
2017-04-05 19:46:18+00:00,54.2
2017-04-05 19:56:18+00:00,54.1
2017-04-05 20:06:17+00:00,54.3
2017-04-05 20:16:18+00:00,54.1
2017-04-05 20:26:17+00:00,54.1
2017-04-05 20:36:16+00:00,54.2
2017-04-05 20:46:16+00:00,54.1
2017-04-05 20:56:16+00:00,54.2
2017-04-05 21:06:17+00:00,54.1
2017-04-05 21:16:16+00:00,54.2
2017-04-05 21:26:16+00:00,54.3
2017-04-05 21:36:16+00:00,54.2
2017-04-05 21:46:15+00:00,54.2
2017-04-05 21:56:15+00:00,54.2
2017-04-05 22:06:16+00:00,54.2
2017-04-05 22:16:15+00:00,54.2
2017-04-05 22:26:14+00:00,54.2
2017-04-05 22:36:14+00:00,54.3
2017-04-05 22:46:14+00:00,54.1
2017-04-05 22:56:14+00:00,54.1
