timestamp,humidity
2017-09-12 23:06:44+00:00,65.8
2017-09-12 23:16:40+00:00,65.8
2017-09-12 23:26:39+00:00,65.9
2017-09-12 23:36:41+00:00,65.9
2017-09-12 23:46:41+00:00,65.9
2017-09-12 23:56:37+00:00,66.0
2017-09-13 00:06:37+00:00,65.9
2017-09-13 00:16:46+00:00,65.9
2017-09-13 00:26:40+00:00,65.8
2017-09-13 00:36:39+00:00,65.8
2017-09-13 00:46:38+00:00,65.8
2017-09-13 00:56:37+00:00,65.8
2017-09-13 01:06:38+00:00,65.8
2017-09-13 01:16:40+00:00,65.8
2017-09-13 01:26:40+00:00,66.0
2017-09-13 01:36:43+00:00,65.9
2017-09-13 01:46:40+00:00,65.9
2017-09-13 01:56:40+00:00,65.7
2017-09-13 02:06:37+00:00,65.6
2017-09-13 02:16:38+00:00,65.5
2017-09-13 02:26:40+00:00,65.5
2017-09-13 02:36:35+00:00,65.4
2017-09-13 02:46:42+00:00,65.3
2017-09-13 02:56:36+00:00,65.3
2017-09-13 03:06:39+00:00,65.3
2017-09-13 03:16:43+00:00,65.3
2017-09-13 03:26:38+00:00,65.0
2017-09-13 03:36:35+00:00,65.3
2017-09-13 03:46:41+00:00,65.1
2017-09-13 03:56:41+00:00,64.8
2017-09-13 04:06:36+00:00,64.6
2017-09-13 04:16:35+00:00,64.5
2017-09-13 04:26:38+00:00,64.4
2017-09-13 04:36:39+00:00,64.4
2017-09-13 04:46:37+00:00,64.5
2017-09-13 04:56:38+00:00,64.4
2017-09-13 05:06:38+00:00,64.4
2017-09-13 05:16:40+00:00,64.3
2017-09-13 05:26:40+00:00,64.3
2017-09-13 05:36:44+00:00,64.3
2017-09-13 05:46:43+00:00,64.2
2017-09-13 05:56:36+00:00,64.0
2017-09-13 06:06:40+00:00,64.0
2017-09-13 06:16:36+00:00,63.8
2017-09-13 06:26:39+00:00,63.8
2017-09-13 06:36:33+00:00,63.7
2017-09-13 06:46:34+00:00,63.6
2017-09-13 06:56:35+00:00,63.7
2017-09-13 07:06:42+00:00,63.7
2017-09-13 07:16:36+00:00,63.4
2017-09-13 07:26:33+00:00,63.4
2017-09-13 07:36:34+00:00,64.2
2017-09-13 07:46:34+00:00,64.5
2017-09-13 07:56:33+00:00,63.9
2017-09-13 08:06:38+00:00,63.2
2017-09-13 08:16:33+00:00,62.7
2017-09-13 08:26:33+00:00,62.3
2017-09-13 08:36:33+00:00,62.0
2017-09-13 08:46:33+00:00,61.7
2017-09-13 08:56:38+00:00,61.5
2017-09-13 09:06:33+00:00,61.2
2017-09-13 09:16:37+00:00,61.2
2017-09-13 09:26:35+00:00,61.2
2017-09-13 09:36:35+00:00,61.1
2017-09-13 09:46:35+00:00,60.9
2017-09-13 09:56:33+00:00,60.9
2017-09-13 10:06:30+00:00,60.8
2017-09-13 10:16:36+00:00,60.5
2017-09-13 10:26:35+00:00,60.4
2017-09-13 10:36:37+00:00,60.4
2017-09-13 10:46:30+00:00,60.3
2017-09-13 10:56:36+00:00,60.4
2017-09-13 11:06:35+00:00,60.7
2017-09-13 11:16:34+00:00,60.4
2017-09-13 11:26:33+00:00,60.4
2017-09-13 11:36:32+00:00,60.3
2017-09-13 11:46:31+00:00,60.2
2017-09-13 11:56:31+00:00,60.1
2017-09-13 12:06:29+00:00,59.8
2017-09-13 12:16:37+00:00,59.8
2017-09-13 12:26:34+00:00,59.7
2017-09-13 12:36:30+00:00,59.7
2017-09-13 12:46:32+00:00,59.6
2017-09-13 12:56:33+00:00,59.5
2017-09-13 13:06:31+00:00,60.1
2017-09-13 13:16:32+00:00,60.5
2017-09-13 13:26:29+00:00,60.8
2017-09-13 13:36:38+00:00,60.6
2017-09-13 13:46:31+00:00,61.0
2017-09-13 13:56:28+00:00,60.3
2017-09-13 14:06:31+00:00,60.9
2017-09-13 14:16:30+00:00,60.8
2017-09-13 14:26:32+00:00,60.7
2017-09-13 14:36:31+00:00,60.7
2017-09-13 14:46:32+00:00,60.6
2017-09-13 14:56:31+00:00,59.4
2017-09-13 15:06:30+00:00,58.6
2017-09-13 15:16:37+00:00,57.8
2017-09-13 15:26:32+00:00,58.1
2017-09-13 15:36:34+00:00,58.4
2017-09-13 15:46:29+00:00,58.7
2017-09-13 15:56:34+00:00,58.7
2017-09-13 16:06:27+00:00,58.8
2017-09-13 16:16:28+00:00,58.9
2017-09-13 16:26:34+00:00,58.7
2017-09-13 16:36:32+00:00,58.5
2017-09-13 16:46:33+00:00,58.7
2017-09-13 16:56:31+00:00,58.7
2017-09-13 17:06:28+00:00,58.5
2017-09-13 17:16:34+00:00,58.6
2017-09-13 17:26:28+00:00,59.2
2017-09-13 17:36:27+00:00,63.1
2017-09-13 17:46:32+00:00,63.1
2017-09-13 17:56:32+00:00,63.8
2017-09-13 18:06:26+00:00,64.0
2017-09-13 18:16:25+00:00,63.7
2017-09-13 18:26:29+00:00,63.5
2017-09-13 18:36:29+00:00,63.1
2017-09-13 18:46:29+00:00,62.7
2017-09-13 18:56:23+00:00,62.5
2017-09-13 19:06:30+00:00,62.2
2017-09-13 19:16:29+00:00,62.1
2017-09-13 19:26:29+00:00,61.9
2017-09-13 19:36:25+00:00,61.9
2017-09-13 19:46:34+00:00,61.8
2017-09-13 19:56:25+00:00,61.8
2017-09-13 20:06:28+00:00,61.7
2017-09-13 20:16:23+00:00,62.2
2017-09-13 20:26:25+00:00,62.3
2017-09-13 20:36:34+00:00,62.4
2017-09-13 20:46:28+00:00,62.4
2017-09-13 20:56:25+00:00,62.8
2017-09-13 21:06:27+00:00,64.2
2017-09-13 21:16:38+00:00,64.2
2017-09-13 21:26:25+00:00,64.2
2017-09-13 21:36:25+00:00,64.2
2017-09-13 21:46:27+00:00,64.5
2017-09-13 21:56:30+00:00,64.6
2017-09-13 22:06:30+00:00,65.4
2017-09-13 22:16:31+00:00,64.7
2017-09-13 22:26:28+00:00,64.8
2017-09-13 22:36:30+00:00,65.0
2017-09-13 22:46:32+00:00,64.9
2017-09-13 22:56:23+00:00,65.0
