timestamp,battery
2017-11-17 00:31:22+00:00,3.67
2017-11-17 02:11:21+00:00,3.66
2017-11-17 03:51:18+00:00,3.66
2017-11-17 05:31:17+00:00,3.66
2017-11-17 07:11:15+00:00,3.66
2017-11-17 08:51:11+00:00,3.67
2017-11-17 10:31:10+00:00,3.66
2017-11-17 12:11:10+00:00,3.67
2017-11-17 13:51:08+00:00,3.67
2017-11-17 15:31:07+00:00,3.66
2017-11-17 17:11:07+00:00,3.66
2017-11-17 18:51:07+00:00,3.66
2017-11-17 20:31:04+00:00,3.67
2017-11-17 22:11:00+00:00,3.66
2017-11-17 23:50:57+00:00,3.66
