timestamp,battery
2017-07-13 00:23:24+00:00,3.55
2017-07-13 02:03:17+00:00,3.55
2017-07-13 03:43:12+00:00,3.55
2017-07-13 05:23:16+00:00,3.55
2017-07-13 07:03:10+00:00,3.55
2017-07-13 08:43:10+00:00,3.55
2017-07-13 10:23:10+00:00,3.55
2017-07-13 12:03:06+00:00,3.55
2017-07-13 13:43:06+00:00,3.55
2017-07-13 15:23:05+00:00,3.55
2017-07-13 17:03:03+00:00,3.55
2017-07-13 18:43:02+00:00,3.55
2017-07-13 20:23:12+00:00,3.55
2017-07-13 22:03:06+00:00,3.55
