timestamp,temperature
2017-07-19 23:03:54.524528+00:00,24.8
2017-07-19 23:13:55.408438+00:00,24.8
2017-07-19 23:23:55.770567+00:00,24.8
2017-07-19 23:33:54.392970+00:00,24.7
2017-07-19 23:43:53.133894+00:00,24.7
2017-07-19 23:53:53.381396+00:00,24.7
2017-07-20 00:03:54.232525+00:00,24.7
2017-07-20 00:13:52.228967+00:00,24.6
2017-07-20 00:23:54.272360+00:00,24.6
2017-07-20 00:33:53.858494+00:00,24.6
2017-07-20 00:43:51.776598+00:00,24.6
2017-07-20 00:53:54.252920+00:00,24.6
2017-07-20 01:03:54.036179+00:00,24.5
2017-07-20 01:13:52.220712+00:00,24.5
2017-07-20 01:23:54.483191+00:00,24.5
2017-07-20 01:33:51.325802+00:00,24.4
2017-07-20 01:43:55.359162+00:00,24.4
2017-07-20 01:53:53.982535+00:00,24.4
2017-07-20 02:03:51.034103+00:00,24.4
2017-07-20 02:13:53.037903+00:00,24.4
2017-07-20 02:23:56.945966+00:00,24.4
2017-07-20 02:33:47.560784+00:00,24.4
2017-07-20 02:43:52.789270+00:00,24.3
2017-07-20 02:53:54.402180+00:00,24.3
2017-07-20 03:03:50.892462+00:00,24.3
2017-07-20 03:13:49.343318+00:00,24.3
2017-07-20 03:23:52.102741+00:00,24.3
2017-07-20 03:33:50.737810+00:00,24.3
2017-07-20 03:43:50.901830+00:00,24.3
2017-07-20 03:53:50.496317+00:00,24.2
2017-07-20 04:03:51.699389+00:00,24.2
2017-07-20 04:13:52.606326+00:00,24.2
2017-07-20 04:23:48.060934+00:00,24.2
2017-07-20 04:33:54.128814+00:00,24.2
2017-07-20 04:43:47.846075+00:00,24.1
2017-07-20 05:03:50.496660+00:00,24.1
2017-07-20 05:13:50.283289+00:00,24.1
2017-07-20 05:23:50.657381+00:00,24.0
2017-07-20 05:33:55.398033+00:00,24.0
2017-07-20 05:43:48.849387+00:00,24.0
2017-07-20 05:53:48.182839+00:00,24.0
2017-07-20 06:03:50.705732+00:00,24.0
2017-07-20 06:13:51.161401+00:00,24.0
2017-07-20 06:23:49.200441+00:00,24.0
2017-07-20 06:33:48.699824+00:00,24.0
2017-07-20 06:43:49.316008+00:00,24.0
2017-07-20 06:53:47.070489+00:00,24.0
2017-07-20 07:03:49.705894+00:00,24.0
2017-07-20 07:13:49.516978+00:00,24.0
2017-07-20 07:23:50.494899+00:00,24.0
2017-07-20 07:33:47.417369+00:00,24.0
2017-07-20 07:43:54.635725+00:00,24.0
2017-07-20 07:53:48.785707+00:00,24.0
2017-07-20 08:03:49.422372+00:00,23.9
2017-07-20 08:13:48.317456+00:00,23.9
2017-07-20 08:23:49.644696+00:00,23.9
2017-07-20 08:33:48.603722+00:00,23.8
2017-07-20 08:43:53.315416+00:00,23.8
2017-07-20 08:53:48.775411+00:00,23.8
2017-07-20 09:03:49.768929+00:00,23.8
2017-07-20 09:13:47.199770+00:00,23.8
2017-07-20 09:23:50.317612+00:00,23.8
2017-07-20 09:33:46.280125+00:00,23.8
2017-07-20 09:43:47.220685+00:00,23.8
2017-07-20 09:53:49.647770+00:00,23.9
2017-07-20 10:03:48.732206+00:00,23.9
2017-07-20 10:13:47.556049+00:00,23.9
2017-07-20 10:23:44.264927+00:00,23.8
2017-07-20 10:33:46.021222+00:00,23.8
2017-07-20 10:43:45.302647+00:00,23.7
2017-07-20 10:53:47.725436+00:00,23.7
2017-07-20 11:03:47.655138+00:00,23.6
2017-07-20 11:13:47.539683+00:00,23.6
2017-07-20 11:23:51.789752+00:00,23.5
2017-07-20 11:43:50.035706+00:00,23.5
2017-07-20 11:53:49.316655+00:00,23.4
2017-07-20 12:03:47.062659+00:00,23.3
2017-07-20 12:13:47.345142+00:00,23.3
2017-07-20 12:23:46.747380+00:00,23.3
2017-07-20 12:33:48.472137+00:00,23.2
2017-07-20 12:43:50.860564+00:00,23.2
2017-07-20 12:53:51.743465+00:00,23.2
2017-07-20 13:03:50.277239+00:00,23.2
2017-07-20 13:13:50.829919+00:00,23.2
2017-07-20 13:23:48.318050+00:00,23.2
2017-07-20 13:33:45.313124+00:00,23.1
2017-07-20 13:43:52.145563+00:00,23.1
2017-07-20 13:53:48.715144+00:00,23.1
2017-07-20 14:03:51.168584+00:00,23.1
2017-07-20 14:13:49.140139+00:00,23.1
2017-07-20 14:23:48.368173+00:00,23.1
2017-07-20 14:33:47.853878+00:00,23.1
2017-07-20 14:43:49.473205+00:00,23.1
2017-07-20 14:53:49.520039+00:00,23.1
2017-07-20 15:03:44.684196+00:00,23.1
2017-07-20 15:13:46.449050+00:00,23.1
2017-07-20 15:23:48.117833+00:00,23.1
2017-07-20 15:33:49.239552+00:00,23.1
2017-07-20 15:43:46.242295+00:00,23.1
2017-07-20 15:53:45.162333+00:00,23.2
2017-07-20 16:03:44.019674+00:00,23.2
2017-07-20 16:13:44.270544+00:00,23.2
2017-07-20 16:23:42.863518+00:00,23.2
2017-07-20 16:33:42.169656+00:00,23.2
2017-07-20 16:43:48.662724+00:00,23.2
2017-07-20 16:53:47.791864+00:00,23.2
2017-07-20 17:03:46.001105+00:00,23.2
2017-07-20 17:13:44.897469+00:00,23.2
2017-07-20 17:23:50.564455+00:00,23.2
2017-07-20 17:33:43.788006+00:00,23.3
2017-07-20 17:43:47.069853+00:00,23.2
2017-07-20 17:53:44.061734+00:00,23.2
2017-07-20 18:03:42.354964+00:00,23.2
2017-07-20 18:13:42.826492+00:00,23.2
2017-07-20 18:23:44.201852+00:00,23.2
2017-07-20 18:33:43.957762+00:00,23.2
2017-07-20 18:43:42.337777+00:00,23.2
2017-07-20 18:53:43.085830+00:00,23.2
2017-07-20 19:03:42.082383+00:00,23.2
2017-07-20 19:13:43.703256+00:00,23.2
2017-07-20 19:23:43.290287+00:00,23.1
2017-07-20 19:33:43.663251+00:00,23.1
2017-07-20 19:43:47.401506+00:00,23.1
2017-07-20 19:53:45.822994+00:00,23.1
2017-07-20 20:03:44.327109+00:00,23.1
2017-07-20 20:13:44.057259+00:00,23.1
2017-07-20 20:23:43.129018+00:00,23.2
2017-07-20 20:33:42.043189+00:00,23.2
2017-07-20 20:43:44.261165+00:00,23.1
2017-07-20 20:53:43.542810+00:00,23.2
2017-07-20 21:03:43.613235+00:00,23.2
2017-07-20 21:13:46.040991+00:00,23.2
2017-07-20 21:23:42.023452+00:00,23.2
2017-07-20 21:33:46.156001+00:00,23.2
2017-07-20 21:43:39.568254+00:00,23.1
2017-07-20 21:53:41.626337+00:00,23.1
2017-07-20 22:03:44.481095+00:00,23.1
2017-07-20 22:13:43.150017+00:00,23.1
2017-07-20 22:23:43.809419+00:00,23.1
2017-07-20 22:33:42.055490+00:00,23.0
2017-07-20 22:43:41.265584+00:00,23.0
2017-07-20 22:53:39.588111+00:00,23.0
