timestamp,battery
2017-11-13 01:03:57+00:00,2.04
2017-11-13 02:43:33+00:00,2.04
2017-11-13 04:23:11+00:00,2.03
2017-11-13 06:02:44+00:00,2.03
2017-11-13 09:21:54+00:00,2.04
2017-11-13 11:01:29+00:00,2.03
2017-11-13 12:41:03+00:00,2.03
2017-11-13 14:20:37+00:00,2.03
2017-11-13 16:00:10+00:00,2.03
2017-11-13 17:39:45+00:00,2.03
2017-11-13 19:19:18+00:00,2.04
2017-11-13 20:58:53+00:00,2.04
2017-11-13 22:38:29+00:00,2.04
