timestamp,battery
2017-05-22 00:10:06+00:00,2.25
2017-05-22 01:49:47+00:00,2.24
2017-05-22 03:29:30+00:00,2.24
2017-05-22 05:09:09+00:00,2.24
2017-05-22 06:48:49+00:00,2.24
2017-05-22 08:28:30+00:00,2.24
2017-05-22 10:08:12+00:00,2.24
2017-05-22 11:47:54+00:00,2.24
2017-05-22 15:07:16+00:00,2.26
2017-05-22 20:06:24+00:00,2.27
2017-05-22 21:46:06+00:00,2.26
