timestamp,temperature
2017-08-13 23:04:41.218797+00:00,23.8
2017-08-13 23:14:37.790462+00:00,23.9
2017-08-13 23:24:36.654477+00:00,23.9
2017-08-13 23:34:37.829169+00:00,23.9
2017-08-13 23:44:35.322464+00:00,23.9
2017-08-13 23:54:38.178880+00:00,23.9
2017-08-14 00:04:41.063553+00:00,23.9
2017-08-14 00:14:34.252005+00:00,23.9
2017-08-14 00:24:36.856054+00:00,23.9
2017-08-14 00:34:40.189064+00:00,23.9
2017-08-14 00:44:33.901129+00:00,23.9
2017-08-14 00:54:35.240797+00:00,23.9
2017-08-14 01:04:40.546040+00:00,23.9
2017-08-14 01:14:36.587661+00:00,23.9
2017-08-14 01:24:37.859060+00:00,23.9
2017-08-14 01:34:35.217808+00:00,23.9
2017-08-14 01:44:41.072332+00:00,23.9
2017-08-14 01:54:34.431920+00:00,23.9
2017-08-14 02:04:38.996709+00:00,23.9
2017-08-14 02:14:37.454893+00:00,23.9
2017-08-14 02:24:38.505094+00:00,23.9
2017-08-14 02:34:35.606507+00:00,23.9
2017-08-14 02:44:38.452669+00:00,23.9
2017-08-14 02:54:37.580504+00:00,23.9
2017-08-14 03:04:33.705884+00:00,23.9
2017-08-14 03:14:35.783948+00:00,23.9
2017-08-14 03:24:38.313969+00:00,23.9
2017-08-14 03:34:32.381461+00:00,23.9
2017-08-14 03:44:32.042827+00:00,23.9
2017-08-14 03:54:35.666831+00:00,23.9
2017-08-14 04:04:37.195182+00:00,23.9
2017-08-14 04:14:36.325218+00:00,23.9
2017-08-14 04:24:36.350144+00:00,23.9
2017-08-14 04:34:36.040415+00:00,23.8
2017-08-14 04:44:33.775862+00:00,23.8
2017-08-14 04:54:33.508851+00:00,23.8
2017-08-14 05:04:33.190790+00:00,23.8
2017-08-14 05:14:29.171255+00:00,23.8
2017-08-14 05:24:32.341962+00:00,23.8
2017-08-14 05:34:30.761707+00:00,23.8
2017-08-14 05:44:35.325461+00:00,23.8
2017-08-14 05:54:30.960072+00:00,23.7
2017-08-14 06:04:36.672603+00:00,23.7
2017-08-14 06:14:34.247798+00:00,23.7
2017-08-14 06:24:30.576722+00:00,23.7
2017-08-14 06:34:34.944823+00:00,23.7
2017-08-14 06:44:35.347019+00:00,23.7
2017-08-14 06:54:32.174397+00:00,23.7
2017-08-14 07:04:32.044675+00:00,23.7
2017-08-14 07:14:27.420188+00:00,23.7
2017-08-14 07:24:30.693232+00:00,23.8
2017-08-14 07:34:31.786944+00:00,23.8
2017-08-14 07:44:27.041726+00:00,23.9
2017-08-14 07:54:29.069286+00:00,23.8
2017-08-14 08:04:27.729408+00:00,23.7
2017-08-14 08:14:29.736051+00:00,23.5
2017-08-14 08:24:29.071978+00:00,23.6
2017-08-14 08:34:32.474541+00:00,23.7
2017-08-14 08:44:30.454383+00:00,23.8
2017-08-14 08:54:28.411430+00:00,23.8
2017-08-14 09:04:32.156660+00:00,23.9
2017-08-14 09:14:29.665797+00:00,24.0
2017-08-14 09:24:30.050807+00:00,24.0
2017-08-14 09:34:29.376294+00:00,23.9
2017-08-14 09:44:29.313312+00:00,23.8
2017-08-14 09:54:26.597908+00:00,23.7
2017-08-14 10:04:29.679424+00:00,23.6
2017-08-14 10:14:31.966557+00:00,23.5
2017-08-14 10:24:28.295160+00:00,23.5
2017-08-14 10:34:30.690420+00:00,23.4
2017-08-14 10:44:26.234916+00:00,23.4
2017-08-14 10:54:29.777091+00:00,23.4
2017-08-14 11:04:28.695194+00:00,23.4
2017-08-14 11:14:29.663871+00:00,23.4
2017-08-14 11:24:31.178153+00:00,23.4
2017-08-14 11:34:30.241751+00:00,23.4
2017-08-14 11:44:25.162789+00:00,23.4
2017-08-14 11:54:29.228902+00:00,23.5
2017-08-14 12:04:26.422516+00:00,23.5
2017-08-14 12:14:25.936141+00:00,23.5
2017-08-14 12:24:30.267250+00:00,23.6
2017-08-14 12:34:27.412535+00:00,23.6
2017-08-14 12:44:26.165209+00:00,23.6
2017-08-14 12:54:26.153552+00:00,23.7
2017-08-14 13:04:27.224108+00:00,23.7
2017-08-14 13:14:25.840109+00:00,23.7
2017-08-14 13:24:31.585607+00:00,23.7
2017-08-14 13:34:25.894260+00:00,23.7
2017-08-14 13:44:26.750227+00:00,23.7
2017-08-14 13:54:24.469828+00:00,23.8
2017-08-14 14:04:27.856644+00:00,23.8
2017-08-14 14:14:27.173280+00:00,23.8
2017-08-14 14:24:26.274429+00:00,23.8
2017-08-14 14:34:27.656674+00:00,23.8
2017-08-14 14:44:25.651313+00:00,23.8
2017-08-14 14:54:23.255664+00:00,23.8
2017-08-14 15:04:26.504168+00:00,23.8
2017-08-14 15:14:22.784050+00:00,23.7
2017-08-14 15:24:24.333919+00:00,23.7
2017-08-14 15:34:22.838160+00:00,23.7
2017-08-14 15:44:24.374102+00:00,23.7
2017-08-14 15:54:24.080208+00:00,23.6
2017-08-14 16:04:25.584848+00:00,23.6
2017-08-14 16:14:23.636963+00:00,23.6
2017-08-14 16:24:26.787600+00:00,23.5
2017-08-14 16:34:24.286706+00:00,23.5
2017-08-14 16:44:24.152447+00:00,23.5
2017-08-14 16:54:22.346065+00:00,23.4
2017-08-14 17:04:22.092132+00:00,23.4
2017-08-14 17:14:22.610935+00:00,23.4
2017-08-14 17:24:25.264806+00:00,23.4
2017-08-14 17:34:23.227540+00:00,23.3
2017-08-14 17:44:29.367130+00:00,23.3
2017-08-14 17:54:27.060222+00:00,23.3
2017-08-14 18:04:27.056767+00:00,23.3
2017-08-14 18:14:22.866974+00:00,23.3
2017-08-14 18:24:32.103097+00:00,23.3
2017-08-14 18:34:23.000411+00:00,23.4
2017-08-14 18:44:24.062827+00:00,23.5
2017-08-14 18:54:26.571336+00:00,23.6
