timestamp,battery
2017-03-09 01:14:59+00:00,2.21
2017-03-09 02:54:44+00:00,2.21
2017-03-09 04:34:29+00:00,2.21
2017-03-09 06:14:15+00:00,2.21
2017-03-09 07:54:00+00:00,2.21
2017-03-09 09:33:47+00:00,2.2
2017-03-09 11:13:31+00:00,2.2
2017-03-09 12:53:17+00:00,2.21
2017-03-09 14:33:00+00:00,2.22
2017-03-09 16:12:46+00:00,2.22
2017-03-09 17:52:33+00:00,2.22
2017-03-09 19:32:19+00:00,2.22
2017-03-09 21:12:05+00:00,2.22
2017-03-09 22:51:49+00:00,2.22
