timestamp,humidity
2017-06-03 23:08:23+00:00,51.3
2017-06-03 23:18:22+00:00,51.0
2017-06-03 23:28:26+00:00,50.8
2017-06-03 23:38:24+00:00,50.8
2017-06-03 23:48:22+00:00,50.6
2017-06-03 23:58:22+00:00,50.5
2017-06-04 00:08:22+00:00,50.0
2017-06-04 00:18:23+00:00,49.8
2017-06-04 00:28:23+00:00,49.5
2017-06-04 00:38:20+00:00,49.3
2017-06-04 00:48:21+00:00,49.5
2017-06-04 00:58:20+00:00,48.9
2017-06-04 01:08:22+00:00,49.0
2017-06-04 01:18:20+00:00,48.9
2017-06-04 01:28:20+00:00,49.1
2017-06-04 01:38:22+00:00,49.2
2017-06-04 01:48:19+00:00,49.7
2017-06-04 01:58:21+00:00,49.8
2017-06-04 02:08:20+00:00,50.0
2017-06-04 02:18:18+00:00,50.2
2017-06-04 02:28:25+00:00,50.3
2017-06-04 02:38:21+00:00,50.4
2017-06-04 02:48:19+00:00,50.3
2017-06-04 02:58:18+00:00,50.1
2017-06-04 03:08:18+00:00,50.1
2017-06-04 03:18:20+00:00,49.8
2017-06-04 03:28:18+00:00,49.9
2017-06-04 03:38:20+00:00,50.0
2017-06-04 03:48:19+00:00,50.0
2017-06-04 03:58:17+00:00,49.8
2017-06-04 04:08:18+00:00,49.9
2017-06-04 04:18:18+00:00,49.9
2017-06-04 04:28:21+00:00,50.2
2017-06-04 04:38:19+00:00,50.6
2017-06-04 04:48:19+00:00,50.6
2017-06-04 04:58:18+00:00,50.6
2017-06-04 05:08:19+00:00,50.6
2017-06-04 05:18:19+00:00,50.7
2017-06-04 05:28:20+00:00,50.8
2017-06-04 05:38:18+00:00,50.9
2017-06-04 05:48:19+00:00,50.5
2017-06-04 05:58:18+00:00,50.7
2017-06-04 06:08:17+00:00,50.5
2017-06-04 06:18:20+00:00,50.4
2017-06-04 06:28:17+00:00,50.5
2017-06-04 06:38:18+00:00,51.2
2017-06-04 06:48:17+00:00,51.5
2017-06-04 06:58:17+00:00,51.8
2017-06-04 07:08:16+00:00,51.9
2017-06-04 07:18:16+00:00,51.3
2017-06-04 07:28:15+00:00,50.7
2017-06-04 07:38:16+00:00,50.6
2017-06-04 07:48:17+00:00,52.4
2017-06-04 07:58:16+00:00,51.2
2017-06-04 08:08:17+00:00,50.2
2017-06-04 08:18:18+00:00,50.1
2017-06-04 08:28:16+00:00,49.6
2017-06-04 08:38:16+00:00,49.2
2017-06-04 08:48:16+00:00,48.9
2017-06-04 08:58:17+00:00,48.6
2017-06-04 09:08:16+00:00,48.4
2017-06-04 09:18:16+00:00,48.0
2017-06-04 09:28:15+00:00,47.5
2017-06-04 09:38:16+00:00,48.2
2017-06-04 09:48:15+00:00,47.6
2017-06-04 09:58:18+00:00,47.2
