timestamp,humidity
2017-10-09 23:03:16+00:00,65.9
2017-10-09 23:13:13+00:00,65.9
2017-10-09 23:23:15+00:00,65.9
2017-10-09 23:33:13+00:00,65.9
2017-10-09 23:43:20+00:00,65.9
2017-10-09 23:53:19+00:00,65.9
2017-10-10 00:03:16+00:00,65.9
2017-10-10 00:13:16+00:00,65.9
2017-10-10 00:23:23+00:00,65.9
2017-10-10 00:33:14+00:00,66.0
2017-10-10 00:43:15+00:00,66.1
2017-10-10 00:53:20+00:00,66.3
2017-10-10 01:03:16+00:00,66.3
2017-10-10 01:13:17+00:00,66.7
2017-10-10 01:23:16+00:00,66.9
2017-10-10 01:33:14+00:00,67.1
2017-10-10 01:43:12+00:00,67.0
2017-10-10 01:53:19+00:00,66.9
2017-10-10 02:03:12+00:00,67.0
2017-10-10 02:13:14+00:00,67.1
2017-10-10 02:23:25+00:00,67.1
2017-10-10 02:33:16+00:00,67.4
2017-10-10 02:43:16+00:00,67.5
2017-10-10 02:53:20+00:00,67.5
2017-10-10 03:03:19+00:00,67.5
2017-10-10 03:13:21+00:00,67.7
2017-10-10 03:23:20+00:00,67.8
2017-10-10 03:33:21+00:00,67.9
2017-10-10 03:43:17+00:00,68.2
2017-10-10 03:53:17+00:00,68.3
2017-10-10 04:03:21+00:00,68.4
2017-10-10 04:13:16+00:00,68.3
2017-10-10 04:23:18+00:00,68.4
2017-10-10 04:33:15+00:00,68.4
2017-10-10 04:43:13+00:00,68.5
2017-10-10 04:53:22+00:00,68.3
2017-10-10 05:03:20+00:00,68.2
2017-10-10 05:13:20+00:00,68.4
2017-10-10 05:23:13+00:00,68.4
2017-10-10 05:33:20+00:00,68.5
2017-10-10 05:43:17+00:00,68.5
2017-10-10 05:53:17+00:00,68.5
2017-10-10 06:03:17+00:00,68.4
2017-10-10 06:13:23+00:00,68.3
2017-10-10 06:23:12+00:00,69.3
2017-10-10 06:33:10+00:00,73.2
2017-10-10 06:43:17+00:00,72.1
2017-10-10 06:53:09+00:00,72.0
2017-10-10 07:03:14+00:00,74.9
2017-10-10 07:13:12+00:00,72.0
2017-10-10 07:23:18+00:00,71.9
2017-10-10 07:33:11+00:00,72.5
2017-10-10 07:43:11+00:00,72.1
2017-10-10 07:53:11+00:00,71.6
2017-10-10 08:03:08+00:00,71.1
2017-10-10 08:13:11+00:00,70.4
2017-10-10 08:23:11+00:00,69.8
2017-10-10 08:33:10+00:00,69.4
2017-10-10 08:43:10+00:00,69.1
2017-10-10 08:53:14+00:00,68.8
2017-10-10 09:03:10+00:00,68.5
2017-10-10 09:13:08+00:00,68.2
2017-10-10 09:23:08+00:00,68.0
2017-10-10 09:33:08+00:00,67.7
2017-10-10 09:43:09+00:00,67.3
2017-10-10 09:53:11+00:00,67.1
2017-10-10 10:03:08+00:00,67.0
2017-10-10 10:13:11+00:00,66.9
2017-10-10 10:23:24+00:00,66.6
2017-10-10 10:33:12+00:00,66.4
2017-10-10 10:43:09+00:00,66.2
2017-10-10 10:53:25+00:00,66.1
2017-10-10 11:03:12+00:00,66.0
2017-10-10 11:13:07+00:00,66.0
2017-10-10 11:23:09+00:00,65.9
2017-10-10 11:33:09+00:00,65.8
2017-10-10 11:43:09+00:00,65.7
2017-10-10 11:53:13+00:00,65.7
2017-10-10 12:03:13+00:00,65.7
2017-10-10 12:13:06+00:00,65.4
2017-10-10 12:23:09+00:00,65.2
2017-10-10 12:33:09+00:00,64.9
2017-10-10 12:43:07+00:00,64.7
2017-10-10 12:53:10+00:00,64.4
2017-10-10 13:03:06+00:00,64.0
