timestamp,humidity
2017-09-28 23:05:54+00:00,65.2
2017-09-28 23:15:51+00:00,65.2
2017-09-28 23:25:54+00:00,65.3
2017-09-28 23:35:57+00:00,65.4
2017-09-28 23:45:57+00:00,65.4
2017-09-28 23:55:53+00:00,65.5
2017-09-29 00:05:53+00:00,65.6
2017-09-29 00:15:51+00:00,65.8
2017-09-29 00:25:52+00:00,66.0
2017-09-29 00:35:53+00:00,66.2
2017-09-29 00:45:52+00:00,66.3
2017-09-29 00:55:53+00:00,66.6
2017-09-29 01:05:52+00:00,66.9
2017-09-29 01:15:53+00:00,67.3
2017-09-29 01:25:52+00:00,67.6
2017-09-29 01:35:53+00:00,67.8
2017-09-29 01:45:54+00:00,67.9
2017-09-29 01:55:51+00:00,67.8
2017-09-29 02:05:52+00:00,67.8
2017-09-29 02:15:50+00:00,67.9
2017-09-29 02:25:52+00:00,67.9
2017-09-29 02:35:47+00:00,68.0
2017-09-29 02:45:51+00:00,68.1
2017-09-29 02:55:51+00:00,68.2
2017-09-29 03:05:54+00:00,68.3
2017-09-29 03:15:55+00:00,68.4
2017-09-29 03:25:52+00:00,68.6
2017-09-29 03:35:47+00:00,68.7
2017-09-29 03:45:51+00:00,68.8
2017-09-29 03:56:00+00:00,68.9
2017-09-29 04:05:52+00:00,68.9
2017-09-29 04:15:52+00:00,69.0
2017-09-29 04:25:51+00:00,69.1
2017-09-29 04:35:49+00:00,69.2
2017-09-29 04:45:47+00:00,69.3
2017-09-29 04:55:53+00:00,69.3
2017-09-29 05:05:55+00:00,69.3
2017-09-29 05:15:51+00:00,69.3
2017-09-29 05:25:49+00:00,69.3
2017-09-29 05:35:52+00:00,69.3
2017-09-29 05:45:52+00:00,69.3
2017-09-29 05:55:49+00:00,69.4
2017-09-29 06:05:57+00:00,69.6
2017-09-29 06:15:52+00:00,69.8
2017-09-29 06:25:50+00:00,71.8
2017-09-29 06:35:51+00:00,73.0
2017-09-29 06:45:49+00:00,72.3
2017-09-29 06:55:49+00:00,72.6
2017-09-29 07:05:52+00:00,72.4
2017-09-29 07:15:51+00:00,72.7
2017-09-29 07:25:45+00:00,72.6
2017-09-29 07:35:46+00:00,72.2
2017-09-29 07:45:51+00:00,72.6
2017-09-29 07:55:51+00:00,71.9
2017-09-29 08:05:44+00:00,71.3
2017-09-29 08:15:49+00:00,71.1
2017-09-29 08:25:46+00:00,70.8
2017-09-29 08:35:48+00:00,70.5
2017-09-29 08:45:50+00:00,70.3
2017-09-29 08:55:48+00:00,70.2
2017-09-29 09:05:46+00:00,70.1
2017-09-29 09:15:46+00:00,70.0
2017-09-29 09:25:52+00:00,69.9
2017-09-29 09:35:47+00:00,69.9
2017-09-29 09:45:48+00:00,69.8
2017-09-29 09:55:49+00:00,69.8
2017-09-29 10:05:48+00:00,69.6
2017-09-29 10:15:43+00:00,69.5
2017-09-29 10:25:44+00:00,69.3
2017-09-29 10:35:46+00:00,69.0
2017-09-29 10:45:44+00:00,68.6
2017-09-29 10:55:46+00:00,68.1
2017-09-29 11:05:45+00:00,67.6
2017-09-29 11:15:43+00:00,67.1
2017-09-29 11:25:43+00:00,66.9
2017-09-29 11:35:46+00:00,66.7
2017-09-29 11:45:50+00:00,66.3
2017-09-29 11:55:48+00:00,66.3
2017-09-29 12:05:42+00:00,66.4
2017-09-29 12:15:46+00:00,66.0
2017-09-29 12:25:46+00:00,66.0
2017-09-29 12:35:46+00:00,66.0
2017-09-29 12:45:45+00:00,66.1
2017-09-29 12:55:46+00:00,66.2
2017-09-29 13:05:44+00:00,65.9
2017-09-29 13:15:44+00:00,65.9
2017-09-29 13:25:46+00:00,65.9
2017-09-29 13:35:44+00:00,65.8
2017-09-29 13:45:43+00:00,66.2
2017-09-29 13:55:55+00:00,65.9
2017-09-29 14:05:46+00:00,65.8
2017-09-29 14:15:41+00:00,65.4
2017-09-29 14:25:41+00:00,65.3
2017-09-29 14:35:42+00:00,65.3
2017-09-29 14:45:40+00:00,65.2
2017-09-29 14:55:45+00:00,65.2
2017-09-29 15:05:39+00:00,65.0
2017-09-29 15:15:42+00:00,64.7
2017-09-29 15:25:38+00:00,64.5
2017-09-29 15:35:47+00:00,64.5
2017-09-29 15:45:43+00:00,64.6
2017-09-29 15:55:40+00:00,64.6
2017-09-29 16:05:41+00:00,64.5
2017-09-29 16:15:40+00:00,64.4
2017-09-29 16:25:45+00:00,64.4
2017-09-29 16:35:41+00:00,64.5
2017-09-29 16:45:39+00:00,64.5
2017-09-29 16:55:39+00:00,64.4
2017-09-29 17:05:40+00:00,64.5
2017-09-29 17:15:39+00:00,64.9
2017-09-29 17:25:39+00:00,69.3
2017-09-29 17:35:40+00:00,75.9
2017-09-29 17:45:42+00:00,82.6
