timestamp,humidity
2017-03-23 00:01:24+00:00,67.3
2017-03-23 00:11:23+00:00,67.4
2017-03-23 00:21:23+00:00,67.5
2017-03-23 00:31:23+00:00,67.5
2017-03-23 00:41:23+00:00,67.6
2017-03-23 00:51:22+00:00,67.6
2017-03-23 01:01:22+00:00,67.7
2017-03-23 01:11:21+00:00,67.7
2017-03-23 01:21:21+00:00,67.8
2017-03-23 01:31:21+00:00,67.9
2017-03-23 01:41:21+00:00,68.0
2017-03-23 01:51:21+00:00,68.3
2017-03-23 02:01:21+00:00,68.5
2017-03-23 02:11:21+00:00,68.6
2017-03-23 02:21:21+00:00,68.6
2017-03-23 02:31:20+00:00,68.6
2017-03-23 02:41:20+00:00,68.6
2017-03-23 02:51:21+00:00,68.6
2017-03-23 03:01:20+00:00,68.6
2017-03-23 03:11:20+00:00,68.7
2017-03-23 03:21:20+00:00,68.6
2017-03-23 03:31:19+00:00,68.4
2017-03-23 03:41:21+00:00,68.5
2017-03-23 03:51:19+00:00,68.8
2017-03-23 04:01:20+00:00,68.8
2017-03-23 04:11:19+00:00,68.9
2017-03-23 04:21:20+00:00,69.0
2017-03-23 04:31:18+00:00,69.0
2017-03-23 04:41:18+00:00,69.0
2017-03-23 04:51:18+00:00,69.0
2017-03-23 05:01:18+00:00,69.2
2017-03-23 05:11:19+00:00,69.1
2017-03-23 05:21:18+00:00,69.3
2017-03-23 05:31:18+00:00,69.4
2017-03-23 05:41:18+00:00,69.4
2017-03-23 05:51:19+00:00,69.2
2017-03-23 06:01:18+00:00,69.2
2017-03-23 06:11:17+00:00,69.1
2017-03-23 06:21:17+00:00,69.0
2017-03-23 06:31:17+00:00,69.2
2017-03-23 06:41:18+00:00,69.3
2017-03-23 06:51:17+00:00,69.2
2017-03-23 07:01:18+00:00,69.0
2017-03-23 07:11:17+00:00,69.0
2017-03-23 07:21:16+00:00,69.0
2017-03-23 07:31:16+00:00,70.1
2017-03-23 07:41:16+00:00,70.3
2017-03-23 07:51:15+00:00,71.3
2017-03-23 08:01:15+00:00,71.0
