timestamp,humidity
2017-09-24 23:06:55+00:00,66.1
2017-09-24 23:16:54+00:00,66.1
2017-09-24 23:26:57+00:00,66.0
2017-09-24 23:36:57+00:00,66.0
2017-09-24 23:46:57+00:00,66.0
2017-09-24 23:56:55+00:00,66.0
2017-09-25 00:06:54+00:00,66.0
2017-09-25 00:16:54+00:00,66.0
2017-09-25 00:26:55+00:00,66.1
2017-09-25 00:36:56+00:00,66.1
2017-09-25 00:46:55+00:00,66.1
2017-09-25 00:56:52+00:00,66.2
2017-09-25 01:06:53+00:00,66.2
2017-09-25 01:16:54+00:00,66.3
2017-09-25 01:27:00+00:00,66.5
2017-09-25 01:36:53+00:00,66.6
2017-09-25 01:47:00+00:00,66.6
2017-09-25 01:56:53+00:00,66.7
2017-09-25 02:06:53+00:00,66.8
2017-09-25 02:16:55+00:00,66.9
2017-09-25 02:26:58+00:00,66.9
2017-09-25 02:36:58+00:00,67.0
2017-09-25 02:46:54+00:00,67.2
2017-09-25 02:56:53+00:00,67.3
2017-09-25 03:06:52+00:00,67.4
2017-09-25 03:16:53+00:00,67.5
2017-09-25 03:26:56+00:00,67.5
2017-09-25 03:36:53+00:00,67.6
2017-09-25 03:46:54+00:00,67.6
2017-09-25 03:56:56+00:00,67.7
2017-09-25 04:06:57+00:00,67.7
2017-09-25 04:16:55+00:00,67.7
2017-09-25 04:26:53+00:00,67.7
2017-09-25 04:37:00+00:00,67.7
2017-09-25 04:46:54+00:00,67.8
2017-09-25 04:56:50+00:00,68.1
2017-09-25 05:06:51+00:00,68.2
2017-09-25 05:16:52+00:00,68.5
2017-09-25 05:26:49+00:00,68.2
2017-09-25 05:36:52+00:00,68.1
2017-09-25 05:46:50+00:00,68.2
2017-09-25 05:56:55+00:00,71.3
2017-09-25 06:06:48+00:00,72.0
2017-09-25 06:16:50+00:00,70.7
2017-09-25 06:26:48+00:00,70.1
2017-09-25 06:36:51+00:00,71.1
2017-09-25 06:46:50+00:00,70.9
2017-09-25 06:56:48+00:00,71.1
2017-09-25 07:06:46+00:00,70.8
2017-09-25 07:16:49+00:00,71.4
2017-09-25 07:26:47+00:00,72.0
2017-09-25 07:36:44+00:00,71.9
2017-09-25 07:46:45+00:00,71.0
2017-09-25 07:56:51+00:00,70.9
2017-09-25 08:06:52+00:00,70.4
2017-09-25 08:16:54+00:00,70.1
2017-09-25 08:26:52+00:00,69.7
2017-09-25 08:36:47+00:00,69.4
2017-09-25 08:46:47+00:00,69.1
2017-09-25 08:56:52+00:00,68.9
2017-09-25 09:06:44+00:00,68.8
2017-09-25 09:16:48+00:00,68.6
2017-09-25 09:26:48+00:00,68.4
2017-09-25 09:36:46+00:00,68.3
2017-09-25 09:46:48+00:00,68.1
2017-09-25 09:56:46+00:00,67.9
2017-09-25 10:06:49+00:00,68.8
2017-09-25 10:16:48+00:00,68.4
2017-09-25 10:26:47+00:00,69.5
2017-09-25 10:36:49+00:00,69.2
2017-09-25 10:46:44+00:00,69.5
2017-09-25 10:56:46+00:00,69.8
2017-09-25 11:06:48+00:00,69.8
2017-09-25 11:16:46+00:00,69.9
2017-09-25 11:26:44+00:00,69.8
2017-09-25 11:36:45+00:00,69.7
2017-09-25 11:46:42+00:00,69.6
2017-09-25 11:56:44+00:00,69.5
2017-09-25 12:06:43+00:00,69.3
2017-09-25 12:16:44+00:00,69.2
2017-09-25 12:26:42+00:00,69.1
2017-09-25 12:36:45+00:00,68.9
2017-09-25 12:46:46+00:00,68.8
2017-09-25 12:56:43+00:00,68.6
2017-09-25 13:06:46+00:00,68.6
2017-09-25 13:16:45+00:00,68.5
2017-09-25 13:26:47+00:00,68.5
2017-09-25 13:36:48+00:00,68.4
2017-09-25 13:46:45+00:00,69.2
2017-09-25 13:56:43+00:00,70.4
2017-09-25 14:06:45+00:00,69.2
2017-09-25 14:16:41+00:00,68.8
2017-09-25 14:26:45+00:00,68.3
2017-09-25 14:36:42+00:00,68.0
2017-09-25 14:46:43+00:00,67.7
2017-09-25 14:56:44+00:00,67.8
2017-09-25 15:06:40+00:00,67.8
2017-09-25 15:16:39+00:00,67.7
2017-09-25 15:26:43+00:00,67.7
2017-09-25 15:36:42+00:00,67.7
2017-09-25 15:46:38+00:00,67.8
2017-09-25 15:56:40+00:00,68.2
2017-09-25 16:06:40+00:00,68.1
2017-09-25 16:16:42+00:00,68.0
2017-09-25 16:26:39+00:00,68.2
2017-09-25 16:36:43+00:00,68.4
2017-09-25 16:46:43+00:00,68.5
2017-09-25 16:56:43+00:00,68.5
2017-09-25 20:06:45+00:00,70.8
2017-09-25 20:16:38+00:00,69.7
2017-09-25 20:26:37+00:00,68.8
2017-09-25 20:36:41+00:00,68.7
2017-09-25 20:46:40+00:00,68.4
2017-09-25 20:56:38+00:00,68.6
2017-09-25 21:06:40+00:00,68.5
2017-09-25 21:16:41+00:00,68.1
2017-09-25 21:26:37+00:00,68.2
2017-09-25 21:36:36+00:00,69.2
2017-09-25 21:46:44+00:00,71.6
2017-09-25 21:56:42+00:00,71.4
2017-09-25 22:06:37+00:00,71.0
2017-09-25 22:16:36+00:00,70.5
2017-09-25 22:26:34+00:00,70.1
2017-09-25 22:36:36+00:00,69.7
2017-09-25 22:46:35+00:00,69.5
2017-09-25 22:56:36+00:00,69.3
