timestamp,status
2015-12-18 06:35:17,ON
2015-12-18 06:38:17,OFF
2015-12-18 11:04:23,ON
2015-12-18 11:08:23,OFF
2015-12-18 11:14:21,ON
2015-12-18 11:19:22,OFF
2015-12-18 11:24:18,ON
2015-12-18 11:28:19,OFF
2015-12-18 11:34:18,ON
2015-12-18 11:38:18,OFF
2015-12-18 11:44:15,ON
2015-12-18 11:47:16,OFF
2015-12-18 11:54:13,ON
2015-12-18 11:57:14,OFF
2015-12-18 12:04:11,ON
2015-12-18 12:07:11,OFF
2015-12-18 12:14:09,ON
2015-12-18 12:17:09,OFF
2015-12-18 12:24:07,ON
2015-12-18 12:28:07,OFF
2015-12-18 12:34:04,ON
2015-12-18 12:37:06,OFF
2015-12-18 13:13:56,ON
2015-12-18 13:17:56,OFF
2015-12-18 13:23:54,ON
2015-12-18 13:26:55,OFF
2015-12-18 13:33:52,ON
2015-12-18 13:36:52,OFF
2015-12-18 14:13:43,ON
2015-12-18 14:16:44,OFF
2015-12-18 14:23:42,ON
2015-12-18 14:26:42,OFF
2015-12-18 14:43:37,ON
2015-12-18 14:47:37,OFF
2015-12-18 14:53:35,ON
2015-12-18 14:57:35,OFF
2015-12-18 15:03:34,ON
2015-12-18 15:06:35,OFF
2015-12-18 15:13:31,ON
2015-12-18 15:16:33,OFF
2015-12-18 15:23:29,ON
2015-12-18 15:26:29,OFF
2015-12-18 15:33:27,ON
2015-12-18 15:36:27,OFF
2015-12-18 15:43:25,ON
2015-12-18 15:46:25,OFF
2015-12-18 16:03:20,ON
2015-12-18 16:06:21,OFF
2015-12-18 16:13:18,ON
2015-12-18 16:16:18,OFF
2015-12-18 16:23:16,ON
2015-12-18 16:26:17,OFF
2015-12-18 16:33:14,ON
2015-12-18 16:36:14,OFF
2015-12-18 22:22:01,ON
2015-12-18 22:25:01,OFF
