timestamp,status
2016-02-12 05:16:24,ON
2016-02-12 05:17:26,OFF
2016-02-12 05:26:23,ON
2016-02-12 05:27:23,OFF
2016-02-12 05:36:22,ON
2016-02-12 05:37:22,OFF
2016-02-12 05:46:20,ON
2016-02-12 05:47:21,OFF
2016-02-12 05:56:19,ON
2016-02-12 05:57:20,OFF
2016-02-12 06:06:19,ON
2016-02-12 06:07:19,OFF
2016-02-12 06:16:18,ON
2016-02-12 06:17:19,OFF
2016-02-12 06:26:16,ON
2016-02-12 06:27:17,OFF
2016-02-12 06:27:52,ON
2016-02-12 07:26:06,OFF
2016-02-12 07:46:03,ON
2016-02-12 07:54:21,OFF
2016-02-12 08:34:50,ON
2016-02-12 08:55:55,OFF
2016-02-12 12:07:51,ON
2016-02-12 12:45:30,OFF
2016-02-12 13:05:28,ON
2016-02-12 13:15:28,OFF
2016-02-12 13:45:24,ON
2016-02-12 13:55:22,OFF
2016-02-12 14:25:20,ON
2016-02-12 14:35:18,OFF
2016-02-12 14:45:18,ON
2016-02-12 15:02:35,OFF
2016-02-12 15:45:12,ON
2016-02-12 15:46:13,OFF
2016-02-12 15:55:11,ON
2016-02-12 15:57:12,OFF
2016-02-12 16:05:11,ON
2016-02-12 16:09:12,OFF
2016-02-12 16:15:10,ON
2016-02-12 16:20:11,OFF
2016-02-12 16:25:10,ON
2016-02-12 16:30:10,OFF
2016-02-12 16:35:09,ON
2016-02-12 16:40:09,OFF
2016-02-12 16:45:09,ON
2016-02-12 16:49:09,OFF
2016-02-12 16:55:06,ON
2016-02-12 16:59:07,OFF
2016-02-12 17:05:07,ON
2016-02-12 17:10:07,OFF
2016-02-12 17:15:05,ON
2016-02-12 17:20:05,OFF
2016-02-12 17:25:04,ON
2016-02-12 17:31:05,OFF
2016-02-12 17:35:02,ON
2016-02-12 17:41:02,OFF
2016-02-12 17:45:02,ON
2016-02-12 17:50:02,OFF
2016-02-12 17:55:00,ON
2016-02-12 18:01:01,OFF
2016-02-12 18:05:00,ON
2016-02-12 18:12:00,OFF
2016-02-12 18:14:59,ON
2016-02-12 18:21:59,OFF
2016-02-12 18:24:59,ON
2016-02-12 18:30:59,OFF
2016-02-12 18:34:57,ON
2016-02-12 18:39:57,OFF
2016-02-12 18:44:56,ON
2016-02-12 18:49:56,OFF
2016-02-12 18:54:55,ON
2016-02-12 19:00:56,OFF
2016-02-12 19:04:53,ON
2016-02-12 19:11:54,OFF
2016-02-12 19:14:54,ON
2016-02-12 19:23:55,OFF
2016-02-12 19:24:53,ON
2016-02-12 20:02:52,OFF
2016-02-12 20:04:49,ON
2016-02-12 20:11:49,OFF
2016-02-12 20:14:48,ON
2016-02-12 20:20:48,OFF
2016-02-12 20:24:47,ON
2016-02-12 20:31:47,OFF
2016-02-12 20:34:46,ON
2016-02-12 20:40:48,OFF
2016-02-12 20:44:46,ON
2016-02-12 20:51:47,OFF
2016-02-12 20:54:44,ON
2016-02-12 21:00:45,OFF
2016-02-12 21:04:44,ON
2016-02-12 21:10:44,OFF
2016-02-12 21:14:44,ON
2016-02-12 21:20:44,OFF
2016-02-12 21:24:42,ON
2016-02-12 21:30:43,OFF
2016-02-12 21:34:41,ON
2016-02-12 21:40:42,OFF
2016-02-12 21:44:41,ON
2016-02-12 21:50:42,OFF
2016-02-12 21:54:40,ON
2016-02-12 22:00:41,OFF
2016-02-12 22:04:39,ON
2016-02-12 22:10:40,OFF
2016-02-12 22:14:37,ON
2016-02-12 22:20:38,OFF
2016-02-12 22:24:36,ON
2016-02-12 22:30:37,OFF
2016-02-12 22:34:34,ON
2016-02-12 22:40:35,OFF
2016-02-12 22:44:34,ON
2016-02-12 22:50:35,OFF
2016-02-12 22:54:35,ON
2016-02-12 23:00:35,OFF
