timestamp,status
2017-11-27 14:49:09,ON
2017-11-27 14:53:08,OFF
2017-11-27 15:02:06,ON
2017-11-27 15:03:07,OFF
2017-11-27 15:22:03,ON
2017-11-27 15:23:04,OFF
2017-11-27 15:32:04,ON
2017-11-27 15:33:05,OFF
2017-11-27 15:42:02,ON
2017-11-27 15:43:03,OFF
2017-11-27 15:52:00,ON
2017-11-27 15:53:01,OFF
2017-11-27 16:01:58,ON
2017-11-27 16:02:59,OFF
2017-11-27 16:11:57,ON
2017-11-27 16:12:57,OFF
2017-11-27 16:21:55,ON
2017-11-27 16:22:57,OFF
2017-11-27 16:31:54,ON
2017-11-27 16:32:55,OFF
2017-11-27 16:41:53,ON
2017-11-27 16:42:54,OFF
2017-11-27 16:51:51,ON
2017-11-27 16:52:52,OFF
2017-11-27 17:01:49,ON
2017-11-27 17:02:50,OFF
2017-11-27 17:11:49,ON
2017-11-27 17:12:50,OFF
2017-11-27 17:51:43,ON
2017-11-27 17:52:44,OFF
2017-11-27 18:01:42,ON
2017-11-27 18:02:43,OFF
2017-11-27 18:11:41,ON
2017-11-27 18:12:41,OFF
2017-11-27 18:21:40,ON
2017-11-27 18:22:40,OFF
2017-11-27 19:41:29,ON
2017-11-27 19:42:30,OFF
2017-11-27 19:51:27,ON
2017-11-27 19:52:28,OFF
2017-11-27 20:01:27,ON
2017-11-27 20:02:27,OFF
