timestamp,status
2017-01-11 01:25:11,ON
2017-01-11 01:37:53,OFF
2017-01-11 02:37:44,ON
2017-01-11 02:47:42,OFF
2017-01-11 03:57:33,ON
2017-01-11 04:07:32,OFF
2017-01-11 05:27:21,ON
2017-01-11 05:37:19,OFF
2017-01-11 06:57:07,ON
2017-01-11 07:07:05,OFF
2017-01-11 08:26:54,ON
2017-01-11 08:36:52,OFF
2017-01-11 09:46:43,ON
2017-01-11 09:56:41,OFF
2017-01-11 11:16:30,ON
2017-01-11 11:26:28,OFF
2017-01-11 12:46:17,ON
2017-01-11 12:56:15,OFF
2017-01-11 13:46:09,ON
2017-01-11 14:16:05,OFF
2017-01-11 14:26:04,ON
2017-01-11 14:46:01,OFF
2017-01-11 15:05:59,ON
2017-01-11 15:25:56,OFF
2017-01-11 15:45:55,ON
2017-01-11 16:05:50,OFF
2017-01-11 17:05:43,ON
2017-01-11 17:15:41,OFF
2017-01-11 19:05:26,ON
2017-01-11 19:15:26,OFF
