timestamp,status
2017-12-01 05:50:54,ON
2017-12-01 06:30:49,OFF
2017-12-01 07:20:42,ON
2017-12-01 07:22:44,OFF
2017-12-01 07:30:41,ON
2017-12-01 07:32:42,OFF
2017-12-01 07:40:41,ON
2017-12-01 07:43:43,OFF
2017-12-01 07:50:40,ON
2017-12-01 07:53:40,OFF
2017-12-01 07:56:34,ON
2017-12-01 08:40:43,OFF
2017-12-01 09:50:24,ON
2017-12-01 09:51:24,OFF
2017-12-01 10:00:22,ON
2017-12-01 10:01:23,OFF
2017-12-01 10:10:20,ON
2017-12-01 10:11:21,OFF
2017-12-01 10:20:18,ON
2017-12-01 10:21:19,OFF
2017-12-01 10:30:18,ON
2017-12-01 10:31:18,OFF
2017-12-01 10:35:56,ON
2017-12-01 11:06:10,OFF
2017-12-01 15:19:43,ON
2017-12-01 15:20:44,OFF
2017-12-01 15:29:43,ON
2017-12-01 15:31:45,OFF
2017-12-01 15:39:38,ON
2017-12-01 15:41:39,OFF
2017-12-01 15:49:37,ON
2017-12-01 15:51:38,OFF
2017-12-01 15:59:36,ON
2017-12-01 16:01:37,OFF
2017-12-01 16:09:34,ON
2017-12-01 16:11:38,OFF
2017-12-01 16:19:36,ON
2017-12-01 16:21:37,OFF
2017-12-01 16:29:34,ON
2017-12-01 16:31:38,OFF
2017-12-01 16:39:31,ON
2017-12-01 16:41:33,OFF
2017-12-01 16:49:29,ON
2017-12-01 16:51:30,OFF
2017-12-01 16:59:28,ON
2017-12-01 17:01:28,OFF
2017-12-01 17:09:27,ON
2017-12-01 17:11:28,OFF
2017-12-01 17:19:25,ON
2017-12-01 17:21:26,OFF
2017-12-01 17:29:24,ON
2017-12-01 17:31:24,OFF
2017-12-01 17:39:23,ON
2017-12-01 17:41:24,OFF
2017-12-01 17:49:21,ON
2017-12-01 17:51:22,OFF
2017-12-01 17:59:21,ON
2017-12-01 18:01:21,OFF
2017-12-01 18:09:19,ON
2017-12-01 18:11:20,OFF
2017-12-01 18:19:17,ON
2017-12-01 18:21:18,OFF
2017-12-01 18:29:17,ON
2017-12-01 18:31:17,OFF
2017-12-01 18:39:16,ON
2017-12-01 18:41:17,OFF
2017-12-01 18:49:15,ON
2017-12-01 18:51:15,OFF
2017-12-01 19:29:10,ON
2017-12-01 19:30:10,OFF
2017-12-01 19:39:08,ON
2017-12-01 19:41:09,OFF
2017-12-01 19:49:07,ON
2017-12-01 19:51:07,OFF
2017-12-01 19:59:05,ON
2017-12-01 20:01:06,OFF
2017-12-01 20:09:03,ON
2017-12-01 20:11:04,OFF
2017-12-01 20:19:01,ON
2017-12-01 20:21:02,OFF
2017-12-01 20:29:00,ON
2017-12-01 20:31:01,OFF
2017-12-01 20:49:06,ON
2017-12-01 21:19:09,OFF
