timestamp,status
2017-03-26 00:46:13,ON
2017-03-26 00:47:14,OFF
2017-03-26 00:56:12,ON
2017-03-26 00:57:13,OFF
2017-03-26 02:06:11,ON
2017-03-26 02:07:11,OFF
2017-03-26 02:16:10,ON
2017-03-26 02:17:10,OFF
2017-03-26 02:26:09,ON
2017-03-26 02:27:09,OFF
2017-03-26 02:36:09,ON
2017-03-26 02:37:09,OFF
2017-03-26 02:46:06,ON
2017-03-26 02:47:07,OFF
2017-03-26 02:56:05,ON
2017-03-26 02:57:05,OFF
2017-03-26 03:06:04,ON
2017-03-26 03:07:04,OFF
2017-03-26 03:16:03,ON
2017-03-26 03:17:03,OFF
2017-03-26 03:26:02,ON
2017-03-26 03:27:02,OFF
2017-03-26 03:36:00,ON
2017-03-26 03:37:01,OFF
2017-03-26 03:45:59,ON
2017-03-26 03:46:59,OFF
2017-03-26 03:55:58,ON
2017-03-26 03:56:59,OFF
2017-03-26 04:05:57,ON
2017-03-26 04:06:57,OFF
2017-03-26 04:15:55,ON
2017-03-26 04:16:55,OFF
2017-03-26 04:25:54,ON
2017-03-26 04:26:54,OFF
2017-03-26 04:35:53,ON
2017-03-26 04:36:53,OFF
2017-03-26 04:45:52,ON
2017-03-26 04:46:52,OFF
2017-03-26 04:55:51,ON
2017-03-26 04:56:51,OFF
2017-03-26 05:05:50,ON
2017-03-26 05:06:51,OFF
2017-03-26 05:15:50,ON
2017-03-26 05:16:50,OFF
2017-03-26 05:25:48,ON
2017-03-26 05:27:48,OFF
2017-03-26 05:35:46,ON
2017-03-26 05:36:47,OFF
2017-03-26 05:45:45,ON
2017-03-26 05:46:45,OFF
2017-03-26 05:55:44,ON
2017-03-26 05:56:45,OFF
2017-03-26 06:05:42,ON
2017-03-26 06:07:43,OFF
2017-03-26 06:15:41,ON
2017-03-26 06:17:41,OFF
2017-03-26 07:15:34,ON
2017-03-26 07:16:34,OFF
2017-03-26 07:25:33,ON
2017-03-26 07:26:34,OFF
2017-03-26 07:35:31,ON
2017-03-26 07:36:31,OFF
2017-03-26 07:45:29,ON
2017-03-26 07:47:30,OFF
2017-03-26 07:55:28,ON
2017-03-26 07:56:29,OFF
2017-03-26 08:25:25,ON
2017-03-26 08:26:25,OFF
2017-03-26 08:35:24,ON
2017-03-26 08:36:24,OFF
2017-03-26 09:15:19,ON
2017-03-26 09:16:19,OFF
2017-03-26 09:25:17,ON
2017-03-26 09:26:18,OFF
2017-03-26 09:35:16,ON
2017-03-26 09:36:17,OFF
2017-03-26 11:55:01,ON
2017-03-26 11:56:01,OFF
2017-03-26 12:04:59,ON
2017-03-26 12:06:00,OFF
2017-03-26 12:14:58,ON
2017-03-26 12:15:59,OFF
2017-03-26 12:24:57,ON
2017-03-26 12:25:58,OFF
2017-03-26 22:21:12,ON
2017-03-26 23:33:27,OFF
