timestamp,status
2016-01-11 00:16:43,ON
2016-01-11 00:17:43,OFF
2016-01-11 00:26:41,ON
2016-01-11 00:27:42,OFF
2016-01-11 00:36:40,ON
2016-01-11 00:38:40,OFF
2016-01-11 00:56:37,ON
2016-01-11 01:08:36,OFF
2016-01-11 01:16:33,ON
2016-01-11 01:18:34,OFF
2016-01-11 01:26:32,ON
2016-01-11 01:28:33,OFF
2016-01-11 01:36:31,ON
2016-01-11 01:37:31,OFF
2016-01-11 01:46:29,ON
2016-01-11 01:48:30,OFF
2016-01-11 01:56:27,ON
2016-01-11 01:57:28,OFF
2016-01-11 02:06:26,ON
2016-01-11 02:07:26,OFF
2016-01-11 02:16:25,ON
2016-01-11 02:17:26,OFF
2016-01-11 02:26:23,ON
2016-01-11 02:28:24,OFF
2016-01-11 02:36:22,ON
2016-01-11 02:38:22,OFF
2016-01-11 02:56:18,ON
2016-01-11 02:58:19,OFF
2016-01-11 03:06:16,ON
2016-01-11 03:08:17,OFF
2016-01-11 03:16:15,ON
2016-01-11 03:18:15,OFF
2016-01-11 03:26:13,ON
2016-01-11 03:28:14,OFF
2016-01-11 03:36:11,ON
2016-01-11 03:38:12,OFF
2016-01-11 03:46:10,ON
2016-01-11 03:48:10,OFF
2016-01-11 03:56:09,ON
2016-01-11 03:57:10,OFF
2016-01-11 04:06:07,ON
2016-01-11 04:08:08,OFF
2016-01-11 04:16:06,ON
2016-01-11 04:18:06,OFF
2016-01-11 04:26:04,ON
2016-01-11 04:28:05,OFF
2016-01-11 04:36:02,ON
2016-01-11 04:37:03,OFF
2016-01-11 04:46:00,ON
2016-01-11 04:48:01,OFF
2016-01-11 04:55:59,ON
2016-01-11 04:58:00,OFF
2016-01-11 05:15:56,ON
2016-01-11 05:17:57,OFF
2016-01-11 05:25:55,ON
2016-01-11 05:27:56,OFF
2016-01-11 05:35:53,ON
2016-01-11 05:37:54,OFF
2016-01-11 05:45:51,ON
2016-01-11 05:47:52,OFF
2016-01-11 05:55:51,ON
2016-01-11 05:57:51,OFF
2016-01-11 06:05:49,ON
2016-01-11 06:07:49,OFF
2016-01-11 06:15:18,ON
2016-01-11 06:55:38,OFF
