timestamp,status
2017-02-26 00:08:10,ON
2017-02-26 00:09:10,OFF
2017-02-26 00:18:07,ON
2017-02-26 00:19:09,OFF
2017-02-26 00:28:06,ON
2017-02-26 00:29:06,OFF
2017-02-26 00:48:03,ON
2017-02-26 00:49:04,OFF
2017-02-26 00:58:02,ON
2017-02-26 00:59:02,OFF
2017-02-26 01:08:01,ON
2017-02-26 01:09:01,OFF
2017-02-26 01:18:00,ON
2017-02-26 01:19:00,OFF
2017-02-26 01:27:58,ON
2017-02-26 01:28:59,OFF
2017-02-26 01:47:56,ON
2017-02-26 01:48:56,OFF
2017-02-26 01:57:54,ON
2017-02-26 01:58:55,OFF
2017-02-26 02:07:54,ON
2017-02-26 02:08:54,OFF
2017-02-26 02:27:51,ON
2017-02-26 02:28:51,OFF
2017-02-26 02:37:51,ON
2017-02-26 02:38:51,OFF
2017-02-26 02:47:50,ON
2017-02-26 02:48:50,OFF
2017-02-26 03:07:48,ON
2017-02-26 03:08:49,OFF
2017-02-26 03:17:45,ON
2017-02-26 03:18:46,OFF
2017-02-26 03:27:44,ON
2017-02-26 03:28:44,OFF
2017-02-26 03:37:43,ON
2017-02-26 03:38:43,OFF
2017-02-26 03:57:41,ON
2017-02-26 03:58:41,OFF
2017-02-26 04:07:40,ON
2017-02-26 04:08:41,OFF
2017-02-26 04:27:38,ON
2017-02-26 04:28:39,OFF
2017-02-26 04:37:36,ON
2017-02-26 04:38:38,OFF
2017-02-26 04:47:36,ON
2017-02-26 04:48:38,OFF
2017-02-26 04:57:34,ON
2017-02-26 04:58:34,OFF
2017-02-26 05:07:33,ON
2017-02-26 05:08:33,OFF
2017-02-26 05:17:32,ON
2017-02-26 05:18:32,OFF
2017-02-26 05:27:31,ON
2017-02-26 05:28:32,OFF
2017-02-26 05:37:31,ON
2017-02-26 05:38:32,OFF
2017-02-26 05:47:29,ON
2017-02-26 05:48:29,OFF
2017-02-26 05:57:29,ON
2017-02-26 05:58:29,OFF
2017-02-26 06:07:27,ON
2017-02-26 06:08:28,OFF
2017-02-26 06:17:26,ON
2017-02-26 06:18:26,OFF
2017-02-26 06:37:24,ON
2017-02-26 06:38:24,OFF
2017-02-26 07:57:14,ON
2017-02-26 07:58:14,OFF
2017-02-26 08:07:14,ON
2017-02-26 08:08:14,OFF
2017-02-26 08:37:09,ON
2017-02-26 08:38:11,OFF
2017-02-26 08:47:07,ON
2017-02-26 08:48:08,OFF
2017-02-26 08:57:06,ON
2017-02-26 08:58:06,OFF
2017-02-26 09:07:05,ON
2017-02-26 09:08:05,OFF
2017-02-26 09:37:02,ON
2017-02-26 09:38:03,OFF
2017-02-26 09:57:00,ON
2017-02-26 09:58:00,OFF
2017-02-26 11:26:51,ON
2017-02-26 11:27:52,OFF
2017-02-26 11:36:49,ON
2017-02-26 11:37:49,OFF
2017-02-26 11:46:47,ON
2017-02-26 11:47:48,OFF
2017-02-26 11:56:46,ON
2017-02-26 11:57:46,OFF
2017-02-26 12:16:44,ON
2017-02-26 12:17:44,OFF
2017-02-26 12:26:44,ON
2017-02-26 12:27:45,OFF
2017-02-26 12:36:41,ON
2017-02-26 12:37:42,OFF
2017-02-26 12:56:39,ON
2017-02-26 12:57:39,OFF
2017-02-26 13:16:37,ON
2017-02-26 13:17:39,OFF
2017-02-26 13:26:35,ON
2017-02-26 13:27:35,OFF
2017-02-26 13:36:34,ON
2017-02-26 13:37:34,OFF
2017-02-26 13:56:30,ON
2017-02-26 13:57:31,OFF
2017-02-26 14:06:29,ON
2017-02-26 14:07:30,OFF
2017-02-26 14:16:29,ON
2017-02-26 14:17:29,OFF
2017-02-26 14:36:28,ON
2017-02-26 14:37:28,OFF
2017-02-26 14:46:26,ON
2017-02-26 14:47:27,OFF
2017-02-26 14:56:24,ON
2017-02-26 14:57:25,OFF
2017-02-26 15:06:23,ON
2017-02-26 15:07:23,OFF
2017-02-26 15:26:21,ON
2017-02-26 15:27:21,OFF
2017-02-26 15:56:18,ON
2017-02-26 15:57:19,OFF
2017-02-26 16:06:17,ON
2017-02-26 16:07:19,OFF
2017-02-26 17:06:10,ON
2017-02-26 17:07:11,OFF
2017-02-26 23:41:32,ON
