timestamp,status
2016-01-01 05:33:24,ON
2016-01-01 05:53:20,OFF
2016-01-01 06:23:14,ON
2016-01-01 06:26:16,OFF
2016-01-01 06:33:13,ON
2016-01-01 06:36:13,OFF
2016-01-01 06:43:11,ON
2016-01-01 06:46:11,OFF
2016-01-01 06:53:10,ON
2016-01-01 06:56:10,OFF
2016-01-01 07:03:10,ON
2016-01-01 07:06:10,OFF
2016-01-01 07:13:06,ON
2016-01-01 07:16:06,OFF
2016-01-01 07:23:04,ON
2016-01-01 07:26:04,OFF
2016-01-01 07:33:02,ON
2016-01-01 07:36:02,OFF
2016-01-01 07:52:59,ON
2016-01-01 07:55:59,OFF
2016-01-01 12:12:18,ON
2016-01-01 12:15:18,OFF
2016-01-01 12:32:15,ON
2016-01-01 12:35:16,OFF
2016-01-01 12:42:14,ON
2016-01-01 12:45:14,OFF
2016-01-01 12:52:13,ON
2016-01-01 12:55:13,OFF
2016-01-01 13:02:11,ON
2016-01-01 13:05:11,OFF
2016-01-01 13:12:09,ON
2016-01-01 13:15:09,OFF
2016-01-01 13:32:05,ON
2016-01-01 13:35:06,OFF
2016-01-01 13:42:03,ON
2016-01-01 13:46:04,OFF
2016-01-01 13:52:02,ON
2016-01-01 13:56:02,OFF
2016-01-01 14:02:00,ON
2016-01-01 14:06:00,OFF
2016-01-01 14:11:58,ON
2016-01-01 14:14:59,OFF
2016-01-01 15:01:50,ON
2016-01-01 15:04:50,OFF
2016-01-01 15:51:41,ON
2016-01-01 15:54:41,OFF
2016-01-01 16:01:39,ON
2016-01-01 16:04:39,OFF
2016-01-01 16:11:38,ON
2016-01-01 16:22:36,OFF
2016-01-01 16:51:31,ON
2016-01-01 16:52:32,OFF
2016-01-01 17:01:29,ON
2016-01-01 17:11:27,OFF
2016-01-01 17:31:23,ON
2016-01-01 17:32:24,OFF
2016-01-01 17:41:22,ON
2016-01-01 17:42:23,OFF
2016-01-01 17:51:20,ON
2016-01-01 17:53:23,OFF
2016-01-01 18:01:19,ON
2016-01-01 18:03:19,OFF
2016-01-01 18:11:17,ON
2016-01-01 18:12:17,OFF
2016-01-01 18:21:15,ON
2016-01-01 18:23:16,OFF
2016-01-01 18:31:14,ON
2016-01-01 18:33:14,OFF
2016-01-01 18:41:12,ON
2016-01-01 18:42:13,OFF
2016-01-01 18:51:10,ON
2016-01-01 18:53:11,OFF
2016-01-01 19:01:08,ON
2016-01-01 19:03:09,OFF
2016-01-01 19:11:07,ON
2016-01-01 19:13:07,OFF
2016-01-01 19:21:06,ON
2016-01-01 19:23:06,OFF
2016-01-01 19:31:04,ON
2016-01-01 19:33:06,OFF
2016-01-01 19:41:03,ON
2016-01-01 19:42:04,OFF
2016-01-01 19:51:01,ON
2016-01-01 19:53:02,OFF
2016-01-01 20:01:00,ON
2016-01-01 20:03:00,OFF
2016-01-01 20:10:58,ON
2016-01-01 20:12:58,OFF
2016-01-01 20:20:57,ON
2016-01-01 20:22:57,OFF
2016-01-01 20:30:54,ON
2016-01-01 20:31:54,OFF
2016-01-01 20:40:52,ON
2016-01-01 20:41:53,OFF
2016-01-01 20:50:51,ON
2016-01-01 20:51:51,OFF
2016-01-01 21:00:49,ON
2016-01-01 21:01:49,OFF
2016-01-01 21:10:47,ON
2016-01-01 21:11:48,OFF
2016-01-01 21:20:47,ON
2016-01-01 21:22:47,OFF
2016-01-01 21:30:46,ON
2016-01-01 21:31:46,OFF
2016-01-01 21:40:43,ON
2016-01-01 21:42:43,OFF
2016-01-01 21:50:41,ON
2016-01-01 21:52:41,OFF
2016-01-01 22:00:39,ON
2016-01-01 22:02:40,OFF
2016-01-01 22:10:39,ON
2016-01-01 22:12:39,OFF
2016-01-01 22:20:36,ON
2016-01-01 22:21:37,OFF
2016-01-01 22:30:35,ON
2016-01-01 22:32:35,OFF
2016-01-01 22:40:34,ON
2016-01-01 22:42:34,OFF
2016-01-01 22:50:32,ON
2016-01-01 22:52:32,OFF
2016-01-01 23:00:31,ON
2016-01-01 23:02:31,OFF
2016-01-01 23:10:29,ON
2016-01-01 23:11:30,OFF
2016-01-01 23:20:27,ON
2016-01-01 23:22:28,OFF
2016-01-01 23:30:26,ON
2016-01-01 23:31:26,OFF
2016-01-01 23:40:24,ON
2016-01-01 23:41:25,OFF
2016-01-01 23:50:23,ON
2016-01-01 23:51:23,OFF
