timestamp,status
2017-02-05 04:04:08,ON
2017-02-05 04:05:08,OFF
2017-02-05 04:14:06,ON
2017-02-05 04:15:07,OFF
2017-02-05 04:24:07,ON
2017-02-05 04:25:08,OFF
2017-02-05 04:34:04,ON
2017-02-05 04:35:04,OFF
2017-02-05 04:44:03,ON
2017-02-05 04:45:03,OFF
2017-02-05 04:54:03,ON
2017-02-05 04:55:03,OFF
2017-02-05 05:04:00,ON
2017-02-05 05:05:02,OFF
2017-02-05 05:13:59,ON
2017-02-05 05:14:59,OFF
2017-02-05 05:23:59,ON
2017-02-05 05:24:59,OFF
2017-02-05 05:33:57,ON
2017-02-05 05:34:58,OFF
2017-02-05 05:43:56,ON
2017-02-05 05:44:57,OFF
2017-02-05 05:53:55,ON
2017-02-05 05:54:55,OFF
2017-02-05 06:03:54,ON
2017-02-05 06:04:54,OFF
2017-02-05 06:13:53,ON
2017-02-05 06:14:53,OFF
2017-02-05 06:23:52,ON
2017-02-05 06:24:52,OFF
2017-02-05 06:33:52,ON
2017-02-05 06:34:53,OFF
2017-02-05 06:43:51,ON
2017-02-05 06:45:52,OFF
2017-02-05 06:53:48,ON
2017-02-05 06:54:48,OFF
2017-02-05 07:03:46,ON
2017-02-05 07:05:47,OFF
2017-02-05 07:10:13,ON
2017-02-05 07:41:07,OFF
2017-02-05 10:03:22,ON
2017-02-05 10:04:22,OFF
2017-02-05 10:13:21,ON
2017-02-05 10:14:22,OFF
2017-02-05 10:23:20,ON
2017-02-05 10:24:20,OFF
2017-02-05 10:33:18,ON
2017-02-05 10:34:19,OFF
2017-02-05 10:53:16,ON
2017-02-05 10:54:16,OFF
2017-02-05 11:03:16,ON
2017-02-05 11:04:18,OFF
2017-02-05 11:13:14,ON
2017-02-05 11:14:14,OFF
2017-02-05 11:23:14,ON
2017-02-05 11:24:14,OFF
2017-02-05 12:03:08,ON
2017-02-05 12:04:08,OFF
2017-02-05 12:13:06,ON
2017-02-05 12:14:07,OFF
2017-02-05 12:23:05,ON
2017-02-05 12:24:05,OFF
2017-02-05 12:33:04,ON
2017-02-05 12:34:04,OFF
2017-02-05 12:43:03,ON
2017-02-05 12:44:03,OFF
2017-02-05 12:53:02,ON
2017-02-05 12:54:02,OFF
2017-02-05 13:03:00,ON
2017-02-05 13:04:00,OFF
2017-02-05 13:13:00,ON
2017-02-05 13:14:00,OFF
2017-02-05 13:22:57,ON
2017-02-05 13:23:58,OFF
2017-02-05 13:32:57,ON
2017-02-05 13:33:57,OFF
2017-02-05 13:42:56,ON
2017-02-05 13:44:57,OFF
2017-02-05 13:52:54,ON
2017-02-05 13:54:54,OFF
2017-02-05 14:02:53,ON
2017-02-05 14:03:53,OFF
2017-02-05 14:12:51,ON
2017-02-05 14:13:52,OFF
2017-02-05 14:22:51,ON
2017-02-05 14:23:51,OFF
2017-02-05 15:32:42,ON
2017-02-05 15:33:42,OFF
2017-02-05 15:52:39,ON
2017-02-05 15:53:43,OFF
2017-02-05 16:02:39,ON
2017-02-05 16:03:39,OFF
2017-02-05 16:12:38,ON
2017-02-05 16:14:38,OFF
2017-02-05 16:22:37,ON
2017-02-05 16:24:38,OFF
2017-02-05 16:32:35,ON
2017-02-05 16:34:36,OFF
2017-02-05 16:42:34,ON
2017-02-05 16:44:34,OFF
2017-02-05 16:52:32,ON
2017-02-05 16:53:33,OFF
2017-02-05 17:52:26,ON
2017-02-05 17:53:26,OFF
2017-02-05 18:02:24,ON
2017-02-05 18:03:27,OFF
2017-02-05 18:12:23,ON
2017-02-05 18:14:24,OFF
2017-02-05 18:52:17,ON
2017-02-05 18:53:19,OFF
2017-02-05 19:02:15,ON
2017-02-05 19:03:15,OFF
2017-02-05 19:12:15,ON
2017-02-05 19:13:16,OFF
2017-02-05 19:22:13,ON
2017-02-05 19:23:13,OFF
2017-02-05 19:32:14,ON
2017-02-05 19:33:14,OFF
2017-02-05 19:42:12,ON
2017-02-05 19:43:12,OFF
2017-02-05 20:12:06,ON
2017-02-05 20:13:06,OFF
