timestamp,status
2016-10-21 10:25:59,ON
2016-10-21 10:26:59,OFF
2016-10-21 10:35:58,ON
2016-10-21 10:36:58,OFF
2016-10-21 11:05:54,ON
2016-10-21 11:06:55,OFF
2016-10-21 11:25:52,ON
2016-10-21 11:26:52,OFF
2016-10-21 11:45:49,ON
2016-10-21 11:55:48,OFF
2016-10-21 12:05:46,ON
2016-10-21 12:06:47,OFF
2016-10-21 12:15:46,ON
2016-10-21 12:16:46,OFF
2016-10-21 12:25:44,ON
2016-10-21 12:26:44,OFF
2016-10-21 12:35:44,ON
2016-10-21 12:36:44,OFF
2016-10-21 12:45:43,ON
2016-10-21 12:46:43,OFF
2016-10-21 13:15:39,ON
2016-10-21 13:16:39,OFF
2016-10-21 13:35:37,ON
2016-10-21 13:36:37,OFF
2016-10-21 13:45:36,ON
2016-10-21 13:46:36,OFF
2016-10-21 13:55:35,ON
2016-10-21 13:56:35,OFF
2016-10-21 14:15:32,ON
2016-10-21 14:16:33,OFF
2016-10-21 14:25:31,ON
2016-10-21 14:26:32,OFF
2016-10-21 14:55:28,ON
2016-10-21 14:56:29,OFF
2016-10-21 15:05:27,ON
2016-10-21 15:06:28,OFF
2016-10-21 15:15:26,ON
2016-10-21 15:16:28,OFF
2016-10-21 15:45:23,ON
2016-10-21 15:46:23,OFF
2016-10-21 15:55:22,ON
2016-10-21 15:56:26,OFF
2016-10-21 16:05:22,ON
2016-10-21 16:06:22,OFF
2016-10-21 16:15:20,ON
2016-10-21 16:16:20,OFF
2016-10-21 16:45:18,ON
2016-10-21 16:46:19,OFF
2016-10-21 16:55:17,ON
2016-10-21 16:56:17,OFF
2016-10-21 17:15:14,ON
2016-10-21 17:16:14,OFF
2016-10-21 17:25:13,ON
2016-10-21 17:26:13,OFF
2016-10-21 18:25:07,ON
2016-10-21 18:26:09,OFF
2016-10-21 21:04:49,ON
2016-10-21 21:05:53,OFF
