timestamp,status
2015-12-23 05:41:28,ON
2015-12-23 05:44:28,OFF
2015-12-23 07:31:08,ON
2015-12-23 08:01:01,OFF
2015-12-23 10:20:34,ON
2015-12-23 10:23:35,OFF
2015-12-23 10:50:29,ON
2015-12-23 10:53:29,OFF
2015-12-23 11:00:26,ON
2015-12-23 11:03:27,OFF
2015-12-23 11:10:25,ON
2015-12-23 11:13:25,OFF
2015-12-23 11:20:24,ON
2015-12-23 11:23:24,OFF
2015-12-23 11:30:22,ON
2015-12-23 11:33:22,OFF
2015-12-23 11:40:20,ON
2015-12-23 11:43:20,OFF
2015-12-23 11:50:18,ON
2015-12-23 11:53:19,OFF
2015-12-23 12:00:16,ON
2015-12-23 12:04:16,OFF
2015-12-23 12:10:13,ON
2015-12-23 12:13:14,OFF
