timestamp,status
2017-01-05 06:45:55,ON
2017-01-05 06:46:55,OFF
2017-01-05 06:55:53,ON
2017-01-05 06:56:54,OFF
2017-01-05 07:05:52,ON
2017-01-05 07:06:53,OFF
2017-01-05 07:15:51,ON
2017-01-05 07:16:51,OFF
2017-01-05 07:25:51,ON
2017-01-05 07:27:51,OFF
2017-01-05 07:35:49,ON
2017-01-05 07:36:49,OFF
2017-01-05 07:45:47,ON
2017-01-05 07:46:48,OFF
2017-01-05 07:55:46,ON
2017-01-05 07:56:47,OFF
2017-01-05 08:05:45,ON
2017-01-05 08:07:45,OFF
2017-01-05 08:15:44,ON
2017-01-05 08:17:44,OFF
2017-01-05 08:25:44,ON
2017-01-05 08:26:44,OFF
2017-01-05 08:35:42,ON
2017-01-05 08:36:42,OFF
2017-01-05 08:45:40,ON
2017-01-05 08:46:41,OFF
2017-01-05 08:55:39,ON
2017-01-05 08:57:39,OFF
2017-01-05 09:01:26,ON
2017-01-05 10:05:29,OFF
2017-01-05 12:07:59,ON
2017-01-05 12:45:06,OFF
2017-01-05 13:05:03,ON
2017-01-05 13:15:02,OFF
2017-01-05 13:35:00,ON
2017-01-05 13:44:58,OFF
2017-01-05 14:14:54,ON
2017-01-05 14:34:50,OFF
2017-01-05 15:04:48,ON
2017-01-05 15:14:47,OFF
2017-01-05 15:54:41,ON
2017-01-05 16:04:39,OFF
2017-01-05 16:44:34,ON
2017-01-05 16:54:32,OFF
2017-01-05 17:34:26,ON
2017-01-05 18:14:19,OFF
2017-01-05 19:14:11,ON
2017-01-05 19:24:10,OFF
2017-01-05 20:34:01,ON
2017-01-05 20:43:59,OFF
2017-01-05 21:43:50,ON
2017-01-05 21:53:49,OFF
