timestamp,status
2017-03-22 06:48:14,ON
2017-03-22 06:49:14,OFF
2017-03-22 06:58:13,ON
2017-03-22 06:59:13,OFF
2017-03-22 07:08:11,ON
2017-03-22 07:09:12,OFF
2017-03-22 07:18:10,ON
2017-03-22 07:19:11,OFF
2017-03-22 07:28:10,ON
2017-03-22 07:29:10,OFF
2017-03-22 07:38:08,ON
2017-03-22 07:39:09,OFF
2017-03-22 08:08:04,ON
2017-03-22 08:09:05,OFF
2017-03-22 08:18:03,ON
2017-03-22 08:19:03,OFF
2017-03-22 08:28:02,ON
2017-03-22 08:29:03,OFF
2017-03-22 08:38:02,ON
2017-03-22 08:39:03,OFF
2017-03-22 08:58:00,ON
2017-03-22 08:59:00,OFF
2017-03-22 09:07:58,ON
2017-03-22 09:08:59,OFF
2017-03-22 09:17:58,ON
2017-03-22 09:18:58,OFF
2017-03-22 09:27:57,ON
2017-03-22 09:28:57,OFF
2017-03-22 09:37:56,ON
2017-03-22 09:38:56,OFF
2017-03-22 09:47:54,ON
2017-03-22 09:48:55,OFF
2017-03-22 09:57:54,ON
2017-03-22 09:58:55,OFF
2017-03-22 10:07:52,ON
2017-03-22 10:08:53,OFF
2017-03-22 10:17:52,ON
2017-03-22 10:18:52,OFF
2017-03-22 10:27:50,ON
2017-03-22 10:28:51,OFF
2017-03-22 10:37:50,ON
2017-03-22 10:38:51,OFF
2017-03-22 10:47:48,ON
2017-03-22 10:48:49,OFF
2017-03-22 11:17:44,ON
2017-03-22 11:18:44,OFF
2017-03-22 11:27:43,ON
2017-03-22 11:28:43,OFF
2017-03-22 11:37:43,ON
2017-03-22 13:08:08,OFF
2017-03-22 20:47:34,ON
2017-03-22 21:18:08,OFF
