timestamp,status
2016-02-11 03:29:28,ON
2016-02-11 03:30:28,OFF
2016-02-11 03:39:26,ON
2016-02-11 03:40:27,OFF
2016-02-11 03:49:26,ON
2016-02-11 03:50:27,OFF
2016-02-11 03:59:24,ON
2016-02-11 04:00:25,OFF
2016-02-11 04:09:23,ON
2016-02-11 04:10:23,OFF
2016-02-11 04:19:22,ON
2016-02-11 04:20:22,OFF
2016-02-11 04:29:20,ON
2016-02-11 04:31:20,OFF
2016-02-11 04:39:19,ON
2016-02-11 04:40:20,OFF
2016-02-11 04:49:17,ON
2016-02-11 04:50:18,OFF
2016-02-11 04:59:16,ON
2016-02-11 05:00:16,OFF
2016-02-11 05:09:15,ON
2016-02-11 05:11:15,OFF
2016-02-11 05:19:13,ON
2016-02-11 05:21:14,OFF
2016-02-11 05:29:12,ON
2016-02-11 05:31:13,OFF
2016-02-11 05:39:10,ON
2016-02-11 05:41:12,OFF
2016-02-11 05:49:09,ON
2016-02-11 05:50:10,OFF
2016-02-11 05:59:08,ON
2016-02-11 06:00:09,OFF
2016-02-11 06:09:07,ON
2016-02-11 06:11:08,OFF
2016-02-11 06:19:05,ON
2016-02-11 06:21:06,OFF
2016-02-11 06:29:05,ON
2016-02-11 06:31:06,OFF
2016-02-11 06:32:24,ON
2016-02-11 07:28:05,OFF
2016-02-11 10:41:51,ON
2016-02-11 11:08:29,OFF
2016-02-11 11:38:25,ON
2016-02-11 11:58:23,OFF
2016-02-11 12:38:19,ON
2016-02-11 12:58:15,OFF
2016-02-11 13:48:11,ON
2016-02-11 14:18:07,OFF
2016-02-11 15:18:02,ON
2016-02-11 15:28:00,OFF
2016-02-11 16:17:54,ON
2016-02-11 16:27:03,OFF
2016-02-11 22:56:27,ON
2016-02-11 23:04:01,OFF
