timestamp,status
2016-12-05 00:20:28,ON
2016-12-05 00:40:25,OFF
2016-12-05 02:00:14,ON
2016-12-05 02:20:11,OFF
2016-12-05 03:40:01,ON
2016-12-05 03:58:46,OFF
2016-12-05 06:57:10,ON
2016-12-05 07:19:31,OFF
2016-12-05 08:09:25,ON
2016-12-05 08:19:24,OFF
2016-12-05 09:19:15,ON
2016-12-05 09:29:13,OFF
2016-12-05 10:49:03,ON
2016-12-05 10:59:01,OFF
2016-12-05 12:18:50,ON
2016-12-05 12:28:49,OFF
2016-12-05 13:38:40,ON
2016-12-05 13:48:38,OFF
2016-12-05 15:28:22,ON
2016-12-05 15:38:20,OFF
2016-12-05 16:38:11,ON
2016-12-05 16:48:10,OFF
2016-12-05 18:27:55,ON
2016-12-05 18:47:51,OFF
2016-12-05 20:37:37,ON
2016-12-05 20:57:34,OFF
2016-12-05 22:37:21,ON
2016-12-05 22:57:18,OFF
