timestamp,status
2016-02-24 06:32:48,ON
2016-02-24 06:33:48,OFF
2016-02-24 06:42:47,ON
2016-02-24 06:43:47,OFF
2016-02-24 06:45:49,ON
2016-02-24 07:16:42,OFF
2016-02-24 12:12:09,ON
2016-02-24 12:13:10,OFF
2016-02-24 12:22:08,ON
2016-02-24 12:23:08,OFF
2016-02-24 12:32:08,ON
2016-02-24 12:33:09,OFF
2016-02-24 12:42:06,ON
2016-02-24 12:43:07,OFF
2016-02-24 12:52:05,ON
2016-02-24 12:53:06,OFF
2016-02-24 13:02:05,ON
2016-02-24 13:03:06,OFF
2016-02-24 13:12:03,ON
2016-02-24 13:13:05,OFF
2016-02-24 13:22:02,ON
2016-02-24 13:23:02,OFF
2016-02-24 13:32:01,ON
2016-02-24 13:33:02,OFF
2016-02-24 13:42:00,ON
2016-02-24 13:44:00,OFF
2016-02-24 13:51:59,ON
2016-02-24 13:52:59,OFF
2016-02-24 14:01:57,ON
2016-02-24 14:02:58,OFF
2016-02-24 14:11:57,ON
2016-02-24 14:12:57,OFF
2016-02-24 14:21:56,ON
2016-02-24 14:23:56,OFF
2016-02-24 14:31:55,ON
2016-02-24 14:32:55,OFF
2016-02-24 14:41:53,ON
2016-02-24 14:42:53,OFF
2016-02-24 14:51:51,ON
2016-02-24 14:52:51,OFF
2016-02-24 15:01:51,ON
2016-02-24 15:02:52,OFF
2016-02-24 15:11:48,ON
2016-02-24 15:12:49,OFF
2016-02-24 15:21:49,ON
2016-02-24 15:23:49,OFF
2016-02-24 15:31:46,ON
2016-02-24 15:33:46,OFF
2016-02-24 15:41:46,ON
2016-02-24 15:43:46,OFF
2016-02-24 15:51:44,ON
2016-02-24 15:52:45,OFF
2016-02-24 16:01:43,ON
2016-02-24 16:02:43,OFF
2016-02-24 16:11:42,ON
2016-02-24 16:12:42,OFF
2016-02-24 16:21:41,ON
2016-02-24 16:23:41,OFF
2016-02-24 16:31:40,ON
2016-02-24 16:33:40,OFF
2016-02-24 16:41:40,ON
2016-02-24 16:42:41,OFF
2016-02-24 16:51:37,ON
2016-02-24 16:53:38,OFF
2016-02-24 17:01:36,ON
2016-02-24 17:03:36,OFF
2016-02-24 17:11:35,ON
2016-02-24 17:12:35,OFF
2016-02-24 17:21:34,ON
2016-02-24 17:23:35,OFF
2016-02-24 17:31:33,ON
2016-02-24 17:33:33,OFF
2016-02-24 17:41:33,ON
2016-02-24 17:42:33,OFF
2016-02-24 17:51:31,ON
2016-02-24 17:53:32,OFF
2016-02-24 18:01:31,ON
2016-02-24 18:03:31,OFF
2016-02-24 18:11:29,ON
2016-02-24 18:13:29,OFF
2016-02-24 18:21:28,ON
2016-02-24 18:23:29,OFF
2016-02-24 18:31:26,ON
2016-02-24 18:32:27,OFF
2016-02-24 18:41:25,ON
2016-02-24 18:42:25,OFF
2016-02-24 18:51:24,ON
2016-02-24 18:53:25,OFF
2016-02-24 19:01:22,ON
2016-02-24 19:03:22,OFF
2016-02-24 19:11:22,ON
2016-02-24 19:12:23,OFF
2016-02-24 19:21:23,ON
2016-02-24 19:23:24,OFF
2016-02-24 19:31:19,ON
2016-02-24 19:33:19,OFF
2016-02-24 19:41:18,ON
2016-02-24 19:42:19,OFF
2016-02-24 19:51:17,ON
2016-02-24 19:52:18,OFF
2016-02-24 20:01:17,ON
2016-02-24 20:03:17,OFF
2016-02-24 20:11:15,ON
2016-02-24 20:13:17,OFF
2016-02-24 20:21:13,ON
2016-02-24 20:23:14,OFF
2016-02-24 20:31:11,ON
2016-02-24 20:32:12,OFF
2016-02-24 20:41:10,ON
2016-02-24 20:43:11,OFF
2016-02-24 20:51:10,ON
2016-02-24 20:52:11,OFF
2016-02-24 21:01:09,ON
2016-02-24 21:03:09,OFF
2016-02-24 21:11:08,ON
2016-02-24 21:13:09,OFF
2016-02-24 21:21:06,ON
2016-02-24 21:23:07,OFF
2016-02-24 21:31:05,ON
2016-02-24 21:33:06,OFF
2016-02-24 21:41:04,ON
2016-02-24 21:43:04,OFF
2016-02-24 21:51:03,ON
2016-02-24 21:53:03,OFF
2016-02-24 23:14:40,ON
2016-02-24 23:40:49,OFF
