timestamp,status
2016-11-27 00:17:05,OFF
2016-11-27 01:26:57,ON
2016-11-27 01:36:56,OFF
2016-11-27 02:46:47,ON
2016-11-27 02:56:44,OFF
2016-11-27 04:06:34,ON
2016-11-27 04:16:32,OFF
2016-11-27 05:26:24,ON
2016-11-27 05:36:22,OFF
2016-11-27 06:46:13,ON
2016-11-27 06:56:11,OFF
2016-11-27 08:16:01,ON
2016-11-27 08:35:58,OFF
2016-11-27 13:25:17,ON
2016-11-27 13:35:16,OFF
2016-11-27 14:55:05,ON
2016-11-27 15:05:03,OFF
2016-11-27 16:34:52,ON
2016-11-27 16:44:50,OFF
2016-11-27 19:04:30,ON
2016-11-27 19:14:28,OFF
2016-11-27 23:53:51,ON
