timestamp,status
2016-01-18 00:22:28,ON
2016-01-18 00:25:28,OFF
2016-01-18 00:32:26,ON
2016-01-18 00:34:26,OFF
2016-01-18 00:42:26,ON
2016-01-18 00:44:26,OFF
2016-01-18 00:52:23,ON
2016-01-18 00:54:24,OFF
2016-01-18 01:02:22,ON
2016-01-18 01:04:22,OFF
2016-01-18 01:12:20,ON
2016-01-18 01:14:21,OFF
2016-01-18 01:22:19,ON
2016-01-18 01:24:19,OFF
2016-01-18 01:32:18,ON
2016-01-18 01:34:18,OFF
2016-01-18 01:42:16,ON
2016-01-18 01:44:16,OFF
2016-01-18 01:52:14,ON
2016-01-18 01:54:15,OFF
2016-01-18 02:02:13,ON
2016-01-18 02:04:13,OFF
2016-01-18 02:12:11,ON
2016-01-18 02:14:13,OFF
2016-01-18 02:22:11,ON
2016-01-18 02:24:12,OFF
2016-01-18 02:32:08,ON
2016-01-18 02:34:09,OFF
2016-01-18 02:42:07,ON
2016-01-18 02:44:08,OFF
2016-01-18 02:52:06,ON
2016-01-18 02:54:06,OFF
2016-01-18 03:02:04,ON
2016-01-18 03:04:04,OFF
2016-01-18 03:12:02,ON
2016-01-18 03:14:03,OFF
2016-01-18 03:22:01,ON
2016-01-18 03:24:02,OFF
2016-01-18 03:32:00,ON
2016-01-18 03:34:00,OFF
2016-01-18 03:41:58,ON
2016-01-18 03:44:00,OFF
2016-01-18 03:51:57,ON
2016-01-18 03:53:57,OFF
2016-01-18 04:01:56,ON
2016-01-18 04:03:57,OFF
2016-01-18 04:11:56,ON
2016-01-18 04:13:57,OFF
2016-01-18 04:21:53,ON
2016-01-18 04:23:54,OFF
2016-01-18 04:31:52,ON
2016-01-18 04:33:55,OFF
2016-01-18 04:41:50,ON
2016-01-18 04:43:51,OFF
2016-01-18 04:51:49,ON
2016-01-18 04:53:50,OFF
2016-01-18 05:01:49,ON
2016-01-18 05:04:50,OFF
2016-01-18 05:11:48,ON
2016-01-18 05:13:48,OFF
2016-01-18 05:21:46,ON
2016-01-18 05:23:46,OFF
2016-01-18 05:31:45,ON
2016-01-18 05:33:45,OFF
2016-01-18 05:41:44,ON
2016-01-18 05:43:44,OFF
2016-01-18 05:51:42,ON
2016-01-18 05:54:43,OFF
2016-01-18 06:01:41,ON
2016-01-18 06:03:42,OFF
2016-01-18 06:11:43,ON
2016-01-18 06:24:38,OFF
2016-01-18 06:31:37,ON
2016-01-18 06:34:37,OFF
2016-01-18 06:41:35,ON
2016-01-18 06:43:36,OFF
2016-01-18 06:51:34,ON
2016-01-18 06:53:34,OFF
2016-01-18 07:01:32,ON
2016-01-18 07:03:32,OFF
2016-01-18 07:11:30,ON
2016-01-18 07:13:31,OFF
2016-01-18 07:21:30,ON
2016-01-18 07:23:30,OFF
2016-01-18 07:31:29,ON
2016-01-18 07:33:30,OFF
2016-01-18 07:41:27,ON
2016-01-18 07:43:28,OFF
2016-01-18 07:51:26,ON
2016-01-18 07:53:26,OFF
2016-01-18 08:01:24,ON
2016-01-18 08:04:25,OFF
2016-01-18 08:11:24,ON
2016-01-18 08:13:24,OFF
2016-01-18 08:21:21,ON
2016-01-18 08:24:22,OFF
2016-01-18 08:31:20,ON
2016-01-18 08:34:20,OFF
2016-01-18 08:41:20,ON
2016-01-18 08:44:20,OFF
2016-01-18 08:51:17,ON
2016-01-18 08:54:17,OFF
2016-01-18 09:01:16,ON
2016-01-18 09:05:17,OFF
2016-01-18 09:11:15,ON
2016-01-18 09:14:15,OFF
2016-01-18 09:21:14,ON
2016-01-18 09:23:15,OFF
2016-01-18 09:31:13,ON
2016-01-18 09:33:13,OFF
2016-01-18 09:41:11,ON
2016-01-18 09:43:12,OFF
2016-01-18 09:51:10,ON
2016-01-18 09:53:11,OFF
2016-01-18 10:01:08,ON
2016-01-18 10:04:10,OFF
2016-01-18 10:11:07,ON
2016-01-18 10:13:08,OFF
2016-01-18 10:21:06,ON
2016-01-18 10:23:07,OFF
2016-01-18 10:31:04,ON
2016-01-18 10:34:05,OFF
2016-01-18 10:41:03,ON
2016-01-18 10:44:04,OFF
2016-01-18 10:51:02,ON
2016-01-18 10:53:03,OFF
2016-01-18 11:01:01,ON
2016-01-18 11:03:01,OFF
2016-01-18 11:11:01,ON
2016-01-18 11:13:01,OFF
2016-01-18 11:20:58,ON
2016-01-18 11:22:59,OFF
2016-01-18 11:23:40,ON
2016-01-18 11:58:53,OFF
2016-01-18 12:40:47,ON
2016-01-18 12:42:50,OFF
2016-01-18 12:50:45,ON
