timestamp,status
2016-03-06 00:24:12,ON
2016-03-06 00:44:09,OFF
2016-03-06 01:44:03,ON
2016-03-06 01:54:02,OFF
2016-03-06 02:43:56,ON
2016-03-06 02:53:55,OFF
2016-03-06 03:43:51,ON
2016-03-06 03:53:50,OFF
2016-03-06 04:43:46,ON
2016-03-06 04:53:44,OFF
2016-03-06 05:43:39,ON
2016-03-06 05:53:38,OFF
2016-03-06 06:43:33,ON
2016-03-06 06:53:34,OFF
2016-03-06 07:53:25,ON
2016-03-06 08:03:24,OFF
2016-03-06 09:23:16,ON
2016-03-06 10:13:11,OFF
2016-03-06 10:33:09,ON
2016-03-06 11:13:05,OFF
2016-03-06 12:03:01,ON
2016-03-06 12:32:57,OFF
2016-03-06 13:12:54,ON
2016-03-06 13:22:53,OFF
2016-03-06 14:12:48,ON
2016-03-06 14:22:47,OFF
2016-03-06 15:22:40,ON
2016-03-06 15:42:37,OFF
2016-03-06 16:32:32,ON
2016-03-06 16:52:30,OFF
2016-03-06 18:32:21,ON
2016-03-06 18:52:18,OFF
2016-03-06 20:22:10,ON
2016-03-06 20:32:08,OFF
2016-03-06 22:31:56,ON
2016-03-06 22:41:55,OFF
2016-03-06 23:51:48,ON
