timestamp,status
2016-03-07 00:21:44,OFF
2016-03-07 02:21:33,ON
2016-03-07 02:31:32,OFF
2016-03-07 04:31:20,ON
2016-03-07 04:41:19,OFF
2016-03-07 05:51:12,ON
2016-03-07 06:01:10,OFF
2016-03-07 07:21:02,ON
2016-03-07 07:41:00,OFF
2016-03-07 09:20:51,ON
2016-03-07 09:30:49,OFF
2016-03-07 11:00:40,ON
2016-03-07 11:10:39,OFF
2016-03-07 12:40:29,ON
2016-03-07 12:50:28,OFF
2016-03-07 13:30:24,ON
2016-03-07 13:40:23,OFF
2016-03-07 14:40:18,ON
2016-03-07 14:50:16,OFF
2016-03-07 16:30:07,ON
2016-03-07 16:50:04,OFF
2016-03-07 18:59:52,ON
2016-03-07 19:09:49,OFF
2016-03-07 19:59:43,ON
2016-03-07 20:09:41,OFF
2016-03-07 21:59:30,ON
2016-03-07 22:09:29,OFF
2016-03-07 23:49:19,ON
2016-03-07 23:59:17,OFF
