timestamp,status
2017-01-04 00:19:17,OFF
2017-01-04 00:19:40,ON
2017-01-04 02:28:25,OFF
2017-01-04 02:29:23,ON
2017-01-04 02:37:23,OFF
2017-01-04 02:39:21,ON
2017-01-04 02:48:22,OFF
2017-01-04 02:49:21,ON
2017-01-04 02:56:21,OFF
2017-01-04 02:59:20,ON
2017-01-04 03:06:20,OFF
2017-01-04 03:09:18,ON
2017-01-04 03:16:21,OFF
2017-01-04 03:19:17,ON
2017-01-04 03:26:18,OFF
2017-01-04 03:29:15,ON
2017-01-04 03:35:16,OFF
2017-01-04 03:39:14,ON
2017-01-04 03:45:16,OFF
2017-01-04 03:49:14,ON
2017-01-04 03:55:16,OFF
2017-01-04 03:59:13,ON
2017-01-04 04:04:15,OFF
2017-01-04 04:09:12,ON
2017-01-04 04:14:13,OFF
2017-01-04 04:19:11,ON
2017-01-04 04:25:11,OFF
2017-01-04 04:29:10,ON
2017-01-04 04:33:13,OFF
2017-01-04 04:39:09,ON
2017-01-04 04:44:10,OFF
2017-01-04 04:49:08,ON
2017-01-04 04:54:09,OFF
2017-01-04 04:59:08,ON
2017-01-04 05:03:09,OFF
2017-01-04 05:09:06,ON
2017-01-04 05:13:06,OFF
2017-01-04 05:19:05,ON
2017-01-04 05:24:05,OFF
2017-01-04 05:29:04,ON
2017-01-04 05:34:04,OFF
2017-01-04 05:39:02,ON
2017-01-04 05:42:04,OFF
2017-01-04 05:49:03,ON
2017-01-04 05:53:04,OFF
2017-01-04 05:59:01,ON
2017-01-04 06:03:02,OFF
2017-01-04 06:09:00,ON
2017-01-04 06:14:00,OFF
2017-01-04 06:18:59,ON
2017-01-04 06:22:59,OFF
2017-01-04 06:29:00,ON
2017-01-04 06:32:00,OFF
2017-01-04 06:38:57,ON
2017-01-04 06:42:58,OFF
2017-01-04 06:48:57,ON
2017-01-04 06:52:58,OFF
2017-01-04 06:58:55,ON
2017-01-04 07:02:56,OFF
2017-01-04 07:08:43,ON
2017-01-04 08:18:04,OFF
2017-01-04 09:08:40,ON
2017-01-04 09:12:41,OFF
2017-01-04 09:18:40,ON
2017-01-04 09:22:40,OFF
2017-01-04 09:28:38,ON
2017-01-04 09:30:38,OFF
2017-01-04 09:38:38,ON
2017-01-04 09:40:39,OFF
2017-01-04 09:48:36,ON
2017-01-04 09:52:37,OFF
2017-01-04 09:58:36,ON
2017-01-04 10:03:36,OFF
2017-01-04 10:05:04,ON
2017-01-04 16:07:47,OFF
2017-01-04 16:17:45,ON
2017-01-04 16:27:44,OFF
2017-01-04 22:16:16,ON
2017-01-04 22:16:56,OFF
