timestamp,status
2016-03-15 00:21:08,ON
2016-03-15 00:23:08,OFF
2016-03-15 00:31:06,ON
2016-03-15 00:33:07,OFF
2016-03-15 00:41:05,ON
2016-03-15 00:43:07,OFF
2016-03-15 00:51:04,ON
2016-03-15 00:52:05,OFF
2016-03-15 01:01:04,ON
2016-03-15 01:02:04,OFF
2016-03-15 01:11:02,ON
2016-03-15 01:13:02,OFF
2016-03-15 01:21:00,ON
2016-03-15 01:22:01,OFF
2016-03-15 01:30:59,ON
2016-03-15 01:32:00,OFF
2016-03-15 01:40:59,ON
2016-03-15 01:43:00,OFF
2016-03-15 01:50:59,ON
2016-03-15 01:52:00,OFF
2016-03-15 02:00:57,ON
2016-03-15 02:02:58,OFF
2016-03-15 02:10:56,ON
2016-03-15 02:11:56,OFF
2016-03-15 02:20:55,ON
2016-03-15 02:21:55,OFF
2016-03-15 02:30:54,ON
2016-03-15 02:42:54,OFF
2016-03-15 02:50:51,ON
2016-03-15 02:52:52,OFF
2016-03-15 03:00:50,ON
2016-03-15 03:01:51,OFF
2016-03-15 03:10:49,ON
2016-03-15 03:11:50,OFF
2016-03-15 03:20:49,ON
2016-03-15 03:22:50,OFF
2016-03-15 03:30:51,ON
2016-03-15 03:32:52,OFF
2016-03-15 03:40:47,ON
2016-03-15 03:42:48,OFF
2016-03-15 03:50:46,ON
2016-03-15 03:52:46,OFF
2016-03-15 04:00:45,ON
2016-03-15 04:01:45,OFF
2016-03-15 04:10:44,ON
2016-03-15 04:11:44,OFF
2016-03-15 04:20:43,ON
2016-03-15 04:22:44,OFF
2016-03-15 04:30:42,ON
2016-03-15 04:32:42,OFF
2016-03-15 04:40:40,ON
2016-03-15 04:41:40,OFF
2016-03-15 04:50:39,ON
2016-03-15 04:52:40,OFF
2016-03-15 05:00:39,ON
2016-03-15 05:02:40,OFF
2016-03-15 05:10:38,ON
2016-03-15 05:12:38,OFF
2016-03-15 05:20:36,ON
2016-03-15 05:21:38,OFF
2016-03-15 05:30:35,ON
2016-03-15 05:32:36,OFF
2016-03-15 05:40:34,ON
2016-03-15 05:42:34,OFF
2016-03-15 05:50:33,ON
2016-03-15 05:52:33,OFF
2016-03-15 06:00:32,ON
2016-03-15 06:01:33,OFF
2016-03-15 06:10:31,ON
2016-03-15 06:11:32,OFF
2016-03-15 06:20:30,ON
2016-03-15 06:22:31,OFF
2016-03-15 06:30:28,ON
2016-03-15 06:32:29,OFF
2016-03-15 06:40:28,ON
2016-03-15 06:42:28,OFF
2016-03-15 06:50:27,ON
2016-03-15 06:52:27,OFF
2016-03-15 07:00:26,ON
2016-03-15 07:01:26,OFF
2016-03-15 07:10:24,ON
2016-03-15 07:11:25,OFF
2016-03-15 07:20:23,ON
2016-03-15 07:22:23,OFF
2016-03-15 07:30:21,ON
2016-03-15 07:31:22,OFF
2016-03-15 07:40:20,ON
2016-03-15 07:42:21,OFF
2016-03-15 07:50:19,ON
2016-03-15 07:52:20,OFF
2016-03-15 08:00:18,ON
2016-03-15 08:02:18,OFF
2016-03-15 08:10:16,ON
2016-03-15 08:12:17,OFF
2016-03-15 08:20:16,ON
2016-03-15 08:22:16,OFF
2016-03-15 08:30:15,ON
2016-03-15 08:32:16,OFF
2016-03-15 08:40:13,ON
2016-03-15 08:41:14,OFF
2016-03-15 08:50:12,ON
2016-03-15 08:51:13,OFF
2016-03-15 09:00:11,ON
2016-03-15 09:01:11,OFF
2016-03-15 09:10:12,ON
2016-03-15 09:12:12,OFF
2016-03-15 09:20:09,ON
2016-03-15 09:22:09,OFF
2016-03-15 09:30:07,ON
2016-03-15 09:32:09,OFF
2016-03-15 09:40:06,ON
2016-03-15 09:42:06,OFF
2016-03-15 09:50:05,ON
2016-03-15 09:51:05,OFF
2016-03-15 10:00:06,ON
2016-03-15 10:01:07,OFF
2016-03-15 10:10:02,ON
2016-03-15 10:12:03,OFF
2016-03-15 10:20:01,ON
2016-03-15 10:21:01,OFF
2016-03-15 10:30:01,ON
2016-03-15 10:37:02,OFF
2016-03-15 10:40:00,ON
2016-03-15 10:48:01,OFF
2016-03-15 10:50:00,ON
2016-03-15 10:57:00,OFF
2016-03-15 11:00:01,ON
2016-03-15 11:05:02,OFF
2016-03-15 11:09:58,ON
2016-03-15 11:13:58,OFF
2016-03-15 11:19:56,ON
2016-03-15 11:23:57,OFF
2016-03-15 11:29:55,ON
2016-03-15 11:33:55,OFF
2016-03-15 11:39:54,ON
2016-03-15 11:43:55,OFF
2016-03-15 11:49:54,ON
2016-03-15 11:54:54,OFF
2016-03-15 11:59:55,ON
2016-03-15 12:04:55,OFF
2016-03-15 12:09:51,ON
2016-03-15 12:14:53,OFF
2016-03-15 12:19:51,ON
2016-03-15 12:24:51,OFF
2016-03-15 12:29:50,ON
2016-03-15 12:34:50,OFF
2016-03-15 13:19:44,ON
2016-03-15 13:20:46,OFF
2016-03-15 13:29:43,ON
2016-03-15 13:31:46,OFF
2016-03-15 13:39:42,ON
2016-03-15 13:41:42,OFF
2016-03-15 13:49:41,ON
2016-03-15 13:52:41,OFF
2016-03-15 13:59:40,ON
2016-03-15 14:03:40,OFF
2016-03-15 14:09:40,ON
2016-03-15 14:13:40,OFF
2016-03-15 14:19:39,ON
2016-03-15 14:22:39,OFF
2016-03-15 14:29:38,ON
2016-03-15 14:31:38,OFF
2016-03-15 14:39:37,ON
2016-03-15 14:41:38,OFF
2016-03-15 14:49:36,ON
2016-03-15 14:50:36,OFF
2016-03-15 14:59:35,ON
2016-03-15 15:00:35,OFF
2016-03-15 15:09:33,ON
2016-03-15 15:10:34,OFF
2016-03-15 15:19:32,ON
2016-03-15 15:21:33,OFF
2016-03-15 15:29:31,ON
2016-03-15 15:31:32,OFF
2016-03-15 15:39:30,ON
2016-03-15 15:41:30,OFF
