timestamp,status
2017-12-17 01:12:09,OFF
2017-12-17 03:30:47,ON
2017-12-17 03:31:47,OFF
2017-12-17 03:40:45,ON
2017-12-17 03:41:46,OFF
2017-12-17 03:50:45,ON
2017-12-17 03:51:46,OFF
2017-12-17 04:00:43,ON
2017-12-17 04:02:43,OFF
2017-12-17 04:10:40,ON
2017-12-17 04:12:41,OFF
2017-12-17 04:20:39,ON
2017-12-17 04:22:40,OFF
2017-12-17 04:30:40,ON
2017-12-17 04:32:42,OFF
2017-12-17 04:40:37,ON
2017-12-17 04:42:38,OFF
2017-12-17 04:50:36,ON
2017-12-17 04:52:37,OFF
2017-12-17 05:00:36,ON
2017-12-17 05:01:36,OFF
2017-12-17 05:10:34,ON
2017-12-17 05:12:34,OFF
2017-12-17 05:20:32,ON
2017-12-17 05:22:33,OFF
2017-12-17 05:30:31,ON
2017-12-17 05:32:31,OFF
2017-12-17 05:40:29,ON
2017-12-17 05:42:29,OFF
2017-12-17 05:50:28,ON
2017-12-17 05:52:28,OFF
2017-12-17 06:00:27,ON
2017-12-17 06:02:28,OFF
2017-12-17 06:10:28,ON
2017-12-17 06:12:28,OFF
2017-12-17 06:20:26,ON
2017-12-17 06:22:27,OFF
2017-12-17 06:30:25,ON
2017-12-17 06:42:24,OFF
2017-12-17 06:50:21,ON
2017-12-17 06:52:23,OFF
2017-12-17 06:53:08,ON
2017-12-17 07:23:09,OFF
2017-12-17 08:40:08,ON
2017-12-17 08:41:08,OFF
2017-12-17 08:50:06,ON
2017-12-17 08:51:07,OFF
2017-12-17 09:00:05,ON
2017-12-17 09:01:06,OFF
2017-12-17 09:20:02,ON
2017-12-17 09:22:03,OFF
2017-12-17 09:30:03,ON
2017-12-17 09:32:04,OFF
2017-12-17 09:40:01,ON
2017-12-17 09:42:02,OFF
2017-12-17 09:50:00,ON
2017-12-17 09:52:01,OFF
2017-12-17 09:59:58,ON
2017-12-17 10:02:00,OFF
2017-12-17 10:09:57,ON
2017-12-17 10:10:58,OFF
2017-12-17 10:19:56,ON
2017-12-17 10:20:57,OFF
2017-12-17 10:29:54,ON
2017-12-17 10:31:55,OFF
2017-12-17 10:39:53,ON
2017-12-17 10:41:54,OFF
2017-12-17 10:49:52,ON
2017-12-17 10:51:52,OFF
2017-12-17 10:59:50,ON
2017-12-17 11:01:51,OFF
2017-12-17 11:09:51,ON
2017-12-17 11:11:52,OFF
2017-12-17 11:19:49,ON
2017-12-17 11:21:50,OFF
2017-12-17 11:29:47,ON
2017-12-17 11:31:48,OFF
2017-12-17 11:39:46,ON
2017-12-17 11:41:47,OFF
2017-12-17 11:49:44,ON
2017-12-17 11:51:45,OFF
2017-12-17 11:59:43,ON
2017-12-17 12:01:43,OFF
2017-12-17 12:09:42,ON
2017-12-17 12:11:44,OFF
2017-12-17 12:19:41,ON
2017-12-17 12:21:42,OFF
2017-12-17 12:29:40,ON
2017-12-17 12:31:40,OFF
2017-12-17 12:39:38,ON
2017-12-17 12:41:39,OFF
2017-12-17 12:49:39,ON
2017-12-17 12:51:39,OFF
2017-12-17 12:59:36,ON
2017-12-17 13:01:37,OFF
2017-12-17 13:09:35,ON
2017-12-17 13:11:36,OFF
2017-12-17 13:19:34,ON
2017-12-17 13:21:36,OFF
2017-12-17 13:29:32,ON
2017-12-17 13:31:33,OFF
2017-12-17 13:39:31,ON
2017-12-17 13:41:32,OFF
2017-12-17 13:49:30,ON
2017-12-17 13:51:30,OFF
2017-12-17 13:59:29,ON
2017-12-17 14:01:30,OFF
2017-12-17 14:09:27,ON
2017-12-17 14:11:28,OFF
2017-12-17 14:19:26,ON
2017-12-17 14:21:27,OFF
2017-12-17 14:29:26,ON
2017-12-17 14:31:26,OFF
2017-12-17 14:39:24,ON
2017-12-17 14:41:24,OFF
2017-12-17 14:49:24,ON
2017-12-17 14:51:24,OFF
2017-12-17 14:59:22,ON
2017-12-17 15:01:23,OFF
2017-12-17 15:09:20,ON
2017-12-17 15:11:21,OFF
2017-12-17 15:19:19,ON
2017-12-17 15:21:19,OFF
2017-12-17 15:29:18,ON
2017-12-17 15:31:18,OFF
2017-12-17 15:39:16,ON
2017-12-17 15:41:18,OFF
2017-12-17 15:49:16,ON
2017-12-17 16:01:14,OFF
2017-12-17 16:09:14,ON
2017-12-17 16:11:22,OFF
2017-12-17 16:19:11,ON
2017-12-17 16:21:12,OFF
2017-12-17 16:29:09,ON
2017-12-17 16:41:09,OFF
2017-12-17 16:49:07,ON
2017-12-17 16:51:08,OFF
2017-12-17 16:59:06,ON
2017-12-17 17:01:07,OFF
2017-12-17 17:09:05,ON
2017-12-17 17:11:05,OFF
2017-12-17 17:19:02,ON
2017-12-17 17:20:03,OFF
2017-12-17 17:29:02,ON
2017-12-17 17:30:02,OFF
2017-12-17 17:39:00,ON
2017-12-17 17:40:02,OFF
2017-12-17 17:49:00,ON
2017-12-17 17:50:01,OFF
2017-12-17 17:58:58,ON
2017-12-17 17:59:59,OFF
2017-12-17 18:08:57,ON
2017-12-17 18:09:58,OFF
2017-12-17 18:28:54,ON
2017-12-17 18:29:57,OFF
2017-12-17 18:38:53,ON
2017-12-17 18:39:54,OFF
2017-12-17 18:48:52,ON
2017-12-17 18:49:53,OFF
