timestamp,status
2016-02-09 06:14:51,ON
2016-02-09 06:15:52,OFF
2016-02-09 06:34:49,ON
2016-02-09 06:35:50,OFF
2016-02-09 06:44:49,ON
2016-02-09 06:45:49,OFF
2016-02-09 06:47:14,ON
2016-02-09 08:04:34,OFF
2016-02-09 08:24:33,ON
2016-02-09 08:34:31,OFF
2016-02-09 09:04:28,ON
2016-02-09 09:24:25,OFF
2016-02-09 09:54:21,ON
2016-02-09 10:04:21,OFF
2016-02-09 10:24:19,ON
2016-02-09 10:34:17,OFF
2016-02-09 11:14:13,ON
2016-02-09 11:34:11,OFF
2016-02-09 12:24:06,ON
2016-02-09 12:34:05,OFF
2016-02-09 13:14:00,ON
2016-02-09 13:30:45,OFF
2016-02-09 19:33:36,ON
2016-02-09 20:03:13,OFF
2016-02-09 20:33:11,ON
2016-02-09 20:43:09,OFF
2016-02-09 21:23:05,ON
2016-02-09 21:33:03,OFF
2016-02-09 22:22:58,ON
2016-02-09 22:42:55,OFF
2016-02-09 23:12:51,ON
2016-02-09 23:13:20,OFF
