timestamp,status
2017-11-07 00:11:25,ON
2017-11-07 00:12:26,OFF
2017-11-07 00:21:24,ON
2017-11-07 00:22:24,OFF
2017-11-07 00:31:23,ON
2017-11-07 00:32:24,OFF
2017-11-07 00:41:21,ON
2017-11-07 00:42:22,OFF
2017-11-07 00:51:21,ON
2017-11-07 00:52:21,OFF
2017-11-07 01:01:19,ON
2017-11-07 01:02:20,OFF
2017-11-07 01:11:17,ON
2017-11-07 01:13:18,OFF
2017-11-07 01:21:16,ON
2017-11-07 01:22:17,OFF
2017-11-07 01:31:15,ON
2017-11-07 01:32:16,OFF
2017-11-07 01:41:15,ON
2017-11-07 01:42:16,OFF
2017-11-07 01:51:13,ON
2017-11-07 01:52:14,OFF
2017-11-07 02:01:12,ON
2017-11-07 02:02:12,OFF
2017-11-07 02:05:20,ON
2017-11-07 02:36:10,OFF
2017-11-07 06:30:36,ON
2017-11-07 06:31:36,OFF
2017-11-07 06:40:35,ON
2017-11-07 06:41:35,OFF
2017-11-07 06:50:33,ON
2017-11-07 06:51:34,OFF
2017-11-07 07:00:32,ON
2017-11-07 07:01:33,OFF
2017-11-07 07:10:31,ON
2017-11-07 07:11:31,OFF
2017-11-07 07:20:29,ON
2017-11-07 07:21:29,OFF
2017-11-07 07:39:37,ON
2017-11-07 08:10:09,OFF
