timestamp,status
2016-02-10 07:03:28,ON
2016-02-10 08:01:48,OFF
2016-02-10 08:21:46,ON
2016-02-10 08:34:17,OFF
2016-02-10 12:31:17,ON
2016-02-10 12:32:17,OFF
2016-02-10 12:41:16,ON
2016-02-10 12:42:16,OFF
2016-02-10 12:51:15,ON
2016-02-10 12:52:15,OFF
2016-02-10 13:01:13,ON
2016-02-10 13:02:14,OFF
2016-02-10 13:11:12,ON
2016-02-10 13:12:13,OFF
2016-02-10 13:21:11,ON
2016-02-10 13:22:11,OFF
2016-02-10 13:31:09,ON
2016-02-10 13:32:10,OFF
2016-02-10 13:41:09,ON
2016-02-10 13:42:09,OFF
2016-02-10 13:51:07,ON
2016-02-10 13:52:07,OFF
2016-02-10 14:01:06,ON
2016-02-10 14:02:07,OFF
2016-02-10 14:11:05,ON
2016-02-10 14:12:05,OFF
2016-02-10 14:21:05,ON
2016-02-10 14:22:06,OFF
2016-02-10 15:00:58,ON
2016-02-10 15:01:58,OFF
2016-02-10 15:10:57,ON
2016-02-10 15:12:58,OFF
2016-02-10 15:20:55,ON
2016-02-10 15:21:56,OFF
2016-02-10 15:30:53,ON
2016-02-10 15:32:54,OFF
2016-02-10 15:40:52,ON
2016-02-10 15:41:53,OFF
2016-02-10 15:50:51,ON
2016-02-10 15:52:52,OFF
2016-02-10 16:00:51,ON
2016-02-10 16:02:51,OFF
2016-02-10 16:10:49,ON
2016-02-10 16:12:49,OFF
2016-02-10 16:20:47,ON
2016-02-10 16:22:48,OFF
2016-02-10 16:30:46,ON
2016-02-10 16:31:46,OFF
2016-02-10 16:40:46,ON
2016-02-10 16:41:46,OFF
2016-02-10 16:50:45,ON
2016-02-10 17:02:42,OFF
2016-02-10 17:12:39,ON
2016-02-10 18:00:21,OFF
2016-02-10 21:04:09,ON
2016-02-10 21:40:09,OFF
