timestamp,status
2015-12-16 00:16:49,ON
2015-12-16 00:18:20,OFF
2015-12-16 00:26:48,ON
2015-12-16 00:28:18,OFF
2015-12-16 00:36:44,ON
2015-12-16 00:38:15,OFF
2015-12-16 00:46:42,ON
2015-12-16 05:55:34,OFF
2015-12-16 10:24:45,ON
2015-12-16 10:26:15,OFF
2015-12-16 10:34:43,ON
2015-12-16 10:36:43,OFF
2015-12-16 10:44:41,ON
2015-12-16 10:46:41,OFF
2015-12-16 10:54:38,ON
2015-12-16 10:57:09,OFF
2015-12-16 11:04:35,ON
2015-12-16 11:07:06,OFF
2015-12-16 11:14:33,ON
2015-12-16 11:16:34,OFF
2015-12-16 11:24:30,ON
2015-12-16 11:26:31,OFF
2015-12-16 11:34:28,ON
2015-12-16 11:35:59,OFF
2015-12-16 11:44:26,ON
2015-12-16 11:45:57,OFF
2015-12-16 12:04:22,ON
2015-12-16 12:05:53,OFF
2015-12-16 12:14:21,ON
2015-12-16 12:15:51,OFF
2015-12-16 12:24:18,ON
2015-12-16 12:26:19,OFF
2015-12-16 12:34:16,ON
2015-12-16 12:36:16,OFF
2015-12-16 12:44:14,ON
2015-12-16 12:46:14,OFF
2015-12-16 12:54:12,ON
2015-12-16 12:56:12,OFF
2015-12-16 13:04:09,ON
2015-12-16 13:05:40,OFF
2015-12-16 13:14:08,ON
2015-12-16 13:15:38,OFF
2015-12-16 13:24:06,ON
2015-12-16 13:25:38,OFF
2015-12-16 13:34:03,ON
2015-12-16 13:36:34,OFF
2015-12-16 13:44:01,ON
2015-12-16 13:47:01,OFF
2015-12-16 13:53:58,ON
2015-12-16 13:56:58,OFF
2015-12-16 14:03:55,ON
2015-12-16 14:06:26,OFF
2015-12-16 14:13:53,ON
2015-12-16 14:16:24,OFF
2015-12-16 14:23:51,ON
2015-12-16 14:25:51,OFF
2015-12-16 14:33:49,ON
2015-12-16 14:35:49,OFF
2015-12-16 14:43:46,ON
2015-12-16 14:46:17,OFF
2015-12-16 14:53:45,ON
2015-12-16 14:56:15,OFF
2015-12-16 15:03:43,ON
2015-12-16 15:06:14,OFF
2015-12-16 15:13:41,ON
2015-12-16 15:16:41,OFF
2015-12-16 15:23:39,ON
2015-12-16 15:26:39,OFF
2015-12-16 15:33:37,ON
2015-12-16 15:36:07,OFF
2015-12-16 15:43:34,ON
2015-12-16 15:46:35,OFF
2015-12-16 15:53:32,ON
2015-12-16 15:56:34,OFF
2015-12-16 16:03:29,ON
2015-12-16 16:06:00,OFF
2015-12-16 16:13:27,ON
2015-12-16 16:16:27,OFF
2015-12-16 16:23:25,ON
2015-12-16 16:25:55,OFF
2015-12-16 16:33:24,ON
2015-12-16 16:34:54,OFF
2015-12-16 16:53:18,ON
2015-12-16 16:54:50,OFF
2015-12-16 17:13:13,ON
2015-12-16 17:14:44,OFF
2015-12-16 17:33:09,ON
2015-12-16 17:34:40,OFF
2015-12-16 18:13:01,ON
2015-12-16 18:14:31,OFF
2015-12-16 18:22:59,ON
2015-12-16 18:24:30,OFF
2015-12-16 18:32:56,ON
2015-12-16 18:34:27,OFF
2015-12-16 18:42:54,ON
2015-12-16 18:44:24,OFF
2015-12-16 18:52:52,ON
2015-12-16 18:54:23,OFF
2015-12-16 19:02:49,ON
2015-12-16 19:04:21,OFF
2015-12-16 19:12:47,ON
2015-12-16 19:14:17,OFF
2015-12-16 19:22:45,ON
2015-12-16 19:24:15,OFF
