timestamp,status
2017-03-07 00:51:23,ON
2017-03-07 00:52:23,OFF
2017-03-07 01:01:22,ON
2017-03-07 01:02:22,OFF
2017-03-07 01:11:21,ON
2017-03-07 01:12:22,OFF
2017-03-07 01:21:20,ON
2017-03-07 01:22:21,OFF
2017-03-07 01:31:19,ON
2017-03-07 01:32:19,OFF
2017-03-07 01:41:17,ON
2017-03-07 01:42:18,OFF
2017-03-07 01:51:16,ON
2017-03-07 01:52:16,OFF
2017-03-07 02:01:16,ON
2017-03-07 02:02:16,OFF
2017-03-07 02:11:13,ON
2017-03-07 02:12:14,OFF
2017-03-07 02:21:12,ON
2017-03-07 02:22:12,OFF
2017-03-07 02:31:10,ON
2017-03-07 02:32:11,OFF
2017-03-07 02:41:10,ON
2017-03-07 02:42:12,OFF
2017-03-07 02:51:08,ON
2017-03-07 02:52:09,OFF
2017-03-07 03:01:08,ON
2017-03-07 03:03:08,OFF
2017-03-07 03:11:06,ON
2017-03-07 03:12:06,OFF
2017-03-07 03:21:04,ON
2017-03-07 03:22:05,OFF
2017-03-07 03:31:03,ON
2017-03-07 03:32:04,OFF
2017-03-07 03:41:01,ON
2017-03-07 03:42:01,OFF
2017-03-07 03:51:00,ON
2017-03-07 03:52:00,OFF
2017-03-07 04:00:59,ON
2017-03-07 04:01:59,OFF
2017-03-07 04:10:58,ON
2017-03-07 04:12:58,OFF
2017-03-07 04:20:56,ON
2017-03-07 04:22:57,OFF
2017-03-07 04:30:55,ON
2017-03-07 04:31:55,OFF
2017-03-07 04:40:53,ON
2017-03-07 04:41:54,OFF
2017-03-07 04:50:52,ON
2017-03-07 04:51:53,OFF
2017-03-07 05:00:51,ON
2017-03-07 05:02:52,OFF
2017-03-07 05:10:50,ON
2017-03-07 05:11:50,OFF
2017-03-07 05:20:48,ON
2017-03-07 05:21:49,OFF
2017-03-07 05:30:48,ON
2017-03-07 05:32:49,OFF
2017-03-07 05:40:46,ON
2017-03-07 05:41:46,OFF
2017-03-07 05:50:44,ON
2017-03-07 05:51:44,OFF
2017-03-07 06:00:43,ON
2017-03-07 06:01:43,OFF
2017-03-07 06:10:42,ON
2017-03-07 06:11:42,OFF
2017-03-07 07:10:34,ON
2017-03-07 07:12:34,OFF
2017-03-07 07:20:32,ON
2017-03-07 07:22:33,OFF
2017-03-07 07:30:31,ON
2017-03-07 07:32:32,OFF
2017-03-07 07:40:29,ON
2017-03-07 07:42:30,OFF
2017-03-07 07:50:28,ON
2017-03-07 07:52:29,OFF
2017-03-07 08:00:27,ON
2017-03-07 08:02:27,OFF
2017-03-07 08:10:25,ON
2017-03-07 08:12:25,OFF
2017-03-07 08:20:24,ON
2017-03-07 08:21:24,OFF
2017-03-07 08:30:22,ON
2017-03-07 08:31:22,OFF
2017-03-07 08:40:21,ON
2017-03-07 08:41:21,OFF
2017-03-07 08:50:21,ON
2017-03-07 08:51:21,OFF
2017-03-07 09:00:19,ON
2017-03-07 09:01:20,OFF
2017-03-07 09:10:18,ON
2017-03-07 09:12:19,OFF
2017-03-07 09:20:17,ON
2017-03-07 09:21:18,OFF
2017-03-07 09:30:17,ON
2017-03-07 09:31:17,OFF
2017-03-07 09:40:16,ON
2017-03-07 09:41:16,OFF
2017-03-07 09:50:14,ON
2017-03-07 09:51:15,OFF
2017-03-07 10:00:13,ON
2017-03-07 10:01:13,OFF
2017-03-07 10:10:11,ON
2017-03-07 10:11:12,OFF
2017-03-07 10:20:11,ON
2017-03-07 10:21:11,OFF
2017-03-07 10:30:10,ON
2017-03-07 10:31:11,OFF
2017-03-07 10:40:08,ON
2017-03-07 10:41:10,OFF
2017-03-07 10:50:06,ON
2017-03-07 10:51:07,OFF
2017-03-07 10:53:19,ON
2017-03-07 12:49:47,OFF
