timestamp,status
2016-01-27 05:33:17,ON
2016-01-27 05:34:17,OFF
2016-01-27 05:53:15,ON
2016-01-27 05:54:15,OFF
2016-01-27 06:03:13,ON
2016-01-27 06:04:14,OFF
2016-01-27 06:23:10,ON
2016-01-27 06:24:11,OFF
2016-01-27 06:33:09,ON
2016-01-27 06:34:09,OFF
2016-01-27 07:03:04,ON
2016-01-27 07:04:05,OFF
2016-01-27 07:13:04,ON
2016-01-27 07:14:04,OFF
2016-01-27 07:23:03,ON
2016-01-27 07:24:04,OFF
2016-01-27 07:41:14,ON
2016-01-27 08:12:55,OFF
2016-01-27 15:51:56,ON
2016-01-27 15:52:57,OFF
2016-01-27 16:01:55,ON
2016-01-27 16:02:55,OFF
2016-01-27 16:11:53,ON
2016-01-27 16:12:54,OFF
2016-01-27 16:21:54,ON
2016-01-27 16:22:54,OFF
2016-01-27 16:31:50,ON
2016-01-27 16:32:51,OFF
2016-01-27 16:41:49,ON
2016-01-27 16:42:50,OFF
2016-01-27 16:51:48,ON
2016-01-27 16:52:48,OFF
2016-01-27 17:01:46,ON
2016-01-27 17:02:47,OFF
2016-01-27 17:11:45,ON
2016-01-27 17:12:45,OFF
2016-01-27 20:31:19,ON
2016-01-27 20:32:19,OFF
2016-01-27 20:41:18,ON
2016-01-27 20:42:18,OFF
2016-01-27 21:01:15,ON
2016-01-27 21:02:15,OFF
2016-01-27 21:11:13,ON
2016-01-27 21:12:14,OFF
2016-01-27 22:51:00,ON
2016-01-27 22:52:01,OFF
2016-01-27 23:00:59,ON
2016-01-27 23:02:00,OFF
2016-01-27 23:10:58,ON
2016-01-27 23:11:58,OFF
2016-01-27 23:20:57,ON
2016-01-27 23:21:57,OFF
2016-01-27 23:30:55,ON
2016-01-27 23:31:55,OFF
