timestamp,status
2016-01-20 00:15:56,ON
2016-01-20 00:17:56,OFF
2016-01-20 00:25:54,ON
2016-01-20 00:27:56,OFF
2016-01-20 00:35:52,ON
2016-01-20 00:37:53,OFF
2016-01-20 00:45:51,ON
2016-01-20 00:47:51,OFF
2016-01-20 00:55:50,ON
2016-01-20 00:57:50,OFF
2016-01-20 01:05:50,ON
2016-01-20 01:07:51,OFF
2016-01-20 01:15:47,ON
2016-01-20 01:17:48,OFF
2016-01-20 01:25:46,ON
2016-01-20 01:27:47,OFF
2016-01-20 01:35:45,ON
2016-01-20 01:37:46,OFF
2016-01-20 01:45:44,ON
2016-01-20 01:47:44,OFF
2016-01-20 01:55:43,ON
2016-01-20 01:57:43,OFF
2016-01-20 02:05:42,ON
2016-01-20 02:07:42,OFF
2016-01-20 02:15:39,ON
2016-01-20 02:17:40,OFF
2016-01-20 02:25:38,ON
2016-01-20 02:27:39,OFF
2016-01-20 02:35:38,ON
2016-01-20 02:37:39,OFF
2016-01-20 02:45:37,ON
2016-01-20 02:47:39,OFF
2016-01-20 02:55:35,ON
2016-01-20 02:58:35,OFF
2016-01-20 03:05:33,ON
2016-01-20 03:07:34,OFF
2016-01-20 03:15:32,ON
2016-01-20 03:17:33,OFF
2016-01-20 03:25:31,ON
2016-01-20 03:27:31,OFF
2016-01-20 03:35:29,ON
2016-01-20 03:38:30,OFF
2016-01-20 03:45:28,ON
2016-01-20 03:47:28,OFF
2016-01-20 03:55:26,ON
2016-01-20 03:58:28,OFF
2016-01-20 04:05:25,ON
2016-01-20 04:07:25,OFF
2016-01-20 04:15:24,ON
2016-01-20 04:17:24,OFF
2016-01-20 04:25:23,ON
2016-01-20 04:28:24,OFF
2016-01-20 04:35:22,ON
2016-01-20 04:38:23,OFF
2016-01-20 04:45:20,ON
2016-01-20 04:47:20,OFF
2016-01-20 04:55:18,ON
2016-01-20 04:57:19,OFF
2016-01-20 05:05:17,ON
2016-01-20 05:08:18,OFF
2016-01-20 05:15:16,ON
2016-01-20 05:17:16,OFF
2016-01-20 05:25:14,ON
2016-01-20 05:28:15,OFF
2016-01-20 05:35:13,ON
2016-01-20 05:37:14,OFF
2016-01-20 05:45:11,ON
2016-01-20 05:48:12,OFF
2016-01-20 05:55:11,ON
2016-01-20 05:58:12,OFF
2016-01-20 06:05:09,ON
2016-01-20 06:07:09,OFF
2016-01-20 06:15:08,ON
2016-01-20 06:18:09,OFF
2016-01-20 06:25:06,ON
2016-01-20 06:27:07,OFF
2016-01-20 06:35:06,ON
2016-01-20 06:38:06,OFF
2016-01-20 06:45:03,ON
2016-01-20 06:48:04,OFF
2016-01-20 06:55:04,ON
2016-01-20 06:58:04,OFF
2016-01-20 07:05:01,ON
2016-01-20 07:07:01,OFF
2016-01-20 07:15:00,ON
2016-01-20 07:18:00,OFF
2016-01-20 07:24:59,ON
2016-01-20 07:27:59,OFF
2016-01-20 07:34:57,ON
2016-01-20 07:36:58,OFF
2016-01-20 07:37:23,ON
2016-01-20 08:37:47,OFF
2016-01-20 09:24:43,ON
2016-01-20 09:26:43,OFF
2016-01-20 09:34:41,ON
2016-01-20 09:37:42,OFF
2016-01-20 09:44:41,ON
2016-01-20 09:47:41,OFF
2016-01-20 09:54:38,ON
2016-01-20 09:58:39,OFF
2016-01-20 10:04:36,ON
2016-01-20 10:08:37,OFF
2016-01-20 10:14:35,ON
2016-01-20 10:17:36,OFF
2016-01-20 10:24:34,ON
2016-01-20 10:26:35,OFF
2016-01-20 10:34:33,ON
2016-01-20 10:37:33,OFF
2016-01-20 10:44:32,ON
2016-01-20 10:47:35,OFF
2016-01-20 10:54:30,ON
2016-01-20 10:55:31,OFF
2016-01-20 11:34:25,ON
2016-01-20 11:35:25,OFF
2016-01-20 11:44:24,ON
2016-01-20 11:47:24,OFF
2016-01-20 11:54:22,ON
2016-01-20 11:57:22,OFF
2016-01-20 12:04:21,ON
2016-01-20 12:07:21,OFF
2016-01-20 12:14:20,ON
2016-01-20 12:16:20,OFF
2016-01-20 12:24:18,ON
2016-01-20 12:26:18,OFF
2016-01-20 12:34:17,ON
2016-01-20 12:37:18,OFF
2016-01-20 12:44:15,ON
2016-01-20 12:46:17,OFF
2016-01-20 12:54:14,ON
2016-01-20 12:56:15,OFF
2016-01-20 13:04:14,ON
2016-01-20 13:06:14,OFF
2016-01-20 13:14:12,ON
2016-01-20 13:16:12,OFF
2016-01-20 13:24:10,ON
2016-01-20 13:27:12,OFF
2016-01-20 13:34:09,ON
2016-01-20 13:37:09,OFF
2016-01-20 13:44:08,ON
2016-01-20 13:46:09,OFF
2016-01-20 13:54:06,ON
2016-01-20 13:56:07,OFF
2016-01-20 14:04:04,ON
2016-01-20 14:06:05,OFF
2016-01-20 14:14:03,ON
2016-01-20 14:17:03,OFF
2016-01-20 14:24:01,ON
2016-01-20 14:27:02,OFF
2016-01-20 14:34:00,ON
2016-01-20 14:36:00,OFF
2016-01-20 14:43:58,ON
2016-01-20 14:57:57,OFF
2016-01-20 15:03:55,ON
2016-01-20 15:06:55,OFF
2016-01-20 15:09:49,ON
2016-01-20 16:03:46,OFF
2016-01-20 17:33:36,ON
2016-01-20 17:34:37,OFF
2016-01-20 18:03:32,ON
2016-01-20 18:04:32,OFF
2016-01-20 18:13:32,ON
2016-01-20 18:15:32,OFF
2016-01-20 18:23:29,ON
2016-01-20 18:25:29,OFF
2016-01-20 18:33:29,ON
2016-01-20 18:35:29,OFF
2016-01-20 18:43:27,ON
2016-01-20 18:45:27,OFF
2016-01-20 18:53:25,ON
2016-01-20 18:55:25,OFF
2016-01-20 19:03:24,ON
2016-01-20 19:05:24,OFF
2016-01-20 19:13:23,ON
2016-01-20 19:15:23,OFF
2016-01-20 19:23:22,ON
2016-01-20 19:25:22,OFF
2016-01-20 19:33:19,ON
2016-01-20 19:34:20,OFF
2016-01-20 19:53:17,ON
2016-01-20 19:54:17,OFF
2016-01-20 20:03:15,ON
2016-01-20 20:05:16,OFF
2016-01-20 20:13:14,ON
2016-01-20 20:15:14,OFF
2016-01-20 20:23:12,ON
2016-01-20 20:25:13,OFF
2016-01-20 20:33:11,ON
2016-01-20 20:35:12,OFF
2016-01-20 20:43:10,ON
2016-01-20 20:45:11,OFF
2016-01-20 20:53:09,ON
2016-01-20 20:55:10,OFF
2016-01-20 21:03:07,ON
2016-01-20 21:05:08,OFF
2016-01-20 21:13:06,ON
2016-01-20 21:15:06,OFF
2016-01-20 21:23:05,ON
2016-01-20 21:26:05,OFF
2016-01-20 21:33:04,ON
2016-01-20 21:36:04,OFF
2016-01-20 21:43:05,ON
2016-01-20 21:45:05,OFF
2016-01-20 21:53:01,ON
2016-01-20 21:55:01,OFF
2016-01-20 22:00:28,ON
2016-01-20 22:31:56,OFF
2016-01-20 23:52:44,ON
2016-01-20 23:53:44,OFF
