timestamp,status
2017-03-01 01:48:51,ON
2017-03-01 01:49:51,OFF
2017-03-01 01:58:50,ON
2017-03-01 01:59:50,OFF
2017-03-01 02:08:48,ON
2017-03-01 02:09:49,OFF
2017-03-01 02:18:47,ON
2017-03-01 02:19:48,OFF
2017-03-01 02:28:48,ON
2017-03-01 02:29:48,OFF
2017-03-01 02:38:45,ON
2017-03-01 02:39:46,OFF
2017-03-01 02:48:44,ON
2017-03-01 02:49:44,OFF
2017-03-01 02:58:43,ON
2017-03-01 02:59:43,OFF
2017-03-01 03:08:42,ON
2017-03-01 03:10:42,OFF
2017-03-01 03:18:40,ON
2017-03-01 03:19:42,OFF
2017-03-01 03:28:40,ON
2017-03-01 03:30:44,OFF
2017-03-01 03:38:40,ON
2017-03-01 03:39:40,OFF
2017-03-01 03:48:38,ON
2017-03-01 03:49:38,OFF
2017-03-01 03:58:37,ON
2017-03-01 04:00:37,OFF
2017-03-01 04:08:36,ON
2017-03-01 04:09:36,OFF
2017-03-01 04:18:35,ON
2017-03-01 04:20:36,OFF
2017-03-01 04:28:35,ON
2017-03-01 04:30:35,OFF
2017-03-01 04:38:33,ON
2017-03-01 04:39:33,OFF
2017-03-01 04:48:32,ON
2017-03-01 04:50:32,OFF
2017-03-01 04:58:30,ON
2017-03-01 04:59:30,OFF
2017-03-01 05:08:28,ON
2017-03-01 05:10:29,OFF
2017-03-01 05:18:26,ON
2017-03-01 05:20:27,OFF
2017-03-01 05:28:26,ON
2017-03-01 05:29:27,OFF
2017-03-01 05:38:25,ON
2017-03-01 05:40:25,OFF
2017-03-01 05:48:23,ON
2017-03-01 05:50:24,OFF
2017-03-01 05:58:22,ON
2017-03-01 05:59:24,OFF
2017-03-01 06:08:22,ON
2017-03-01 06:10:23,OFF
2017-03-01 06:18:22,ON
2017-03-01 06:20:22,OFF
2017-03-01 06:28:19,ON
2017-03-01 06:29:19,OFF
2017-03-01 06:38:18,ON
2017-03-01 06:39:19,OFF
2017-03-01 06:48:17,ON
2017-03-01 06:50:17,OFF
2017-03-01 06:58:14,ON
2017-03-01 07:00:15,OFF
2017-03-01 07:28:12,ON
2017-03-01 07:29:13,OFF
2017-03-01 07:38:10,ON
2017-03-01 07:40:11,OFF
2017-03-01 07:48:09,ON
2017-03-01 07:50:10,OFF
2017-03-01 08:38:03,ON
2017-03-01 08:39:03,OFF
2017-03-01 08:48:03,ON
2017-03-01 08:49:03,OFF
2017-03-01 08:58:02,ON
2017-03-01 09:00:03,OFF
2017-03-01 09:08:00,ON
2017-03-01 09:10:03,OFF
2017-03-01 09:17:59,ON
2017-03-01 09:20:01,OFF
2017-03-01 09:27:58,ON
2017-03-01 09:28:59,OFF
2017-03-01 09:37:57,ON
2017-03-01 09:38:57,OFF
2017-03-01 10:07:54,ON
2017-03-01 10:08:54,OFF
2017-03-01 10:57:49,ON
2017-03-01 10:58:49,OFF
2017-03-01 11:17:46,ON
2017-03-01 11:18:47,OFF
2017-03-01 12:07:40,ON
2017-03-01 12:08:43,OFF
2017-03-01 12:17:40,ON
2017-03-01 12:18:40,OFF
2017-03-01 12:27:38,ON
2017-03-01 12:28:39,OFF
2017-03-01 12:37:37,ON
2017-03-01 12:38:37,OFF
2017-03-01 12:47:35,ON
2017-03-01 12:48:36,OFF
2017-03-01 12:57:34,ON
2017-03-01 12:58:34,OFF
2017-03-01 13:07:33,ON
2017-03-01 13:08:33,OFF
2017-03-01 13:17:31,ON
2017-03-01 13:18:32,OFF
2017-03-01 13:27:31,ON
2017-03-01 13:28:32,OFF
2017-03-01 13:37:30,ON
2017-03-01 13:38:30,OFF
2017-03-01 13:47:29,ON
2017-03-01 13:48:29,OFF
2017-03-01 13:57:28,ON
2017-03-01 13:58:28,OFF
2017-03-01 14:07:27,ON
2017-03-01 14:09:27,OFF
2017-03-01 14:37:23,ON
2017-03-01 14:38:23,OFF
2017-03-01 14:47:23,ON
2017-03-01 14:48:23,OFF
2017-03-01 18:56:54,ON
2017-03-01 18:57:54,OFF
2017-03-01 19:06:51,ON
2017-03-01 19:07:51,OFF
2017-03-01 19:16:50,ON
2017-03-01 19:17:50,OFF
2017-03-01 19:26:49,ON
2017-03-01 19:28:49,OFF
2017-03-01 19:36:47,ON
2017-03-01 19:38:48,OFF
2017-03-01 19:46:46,ON
2017-03-01 19:47:47,OFF
2017-03-01 19:56:45,ON
2017-03-01 19:57:45,OFF
2017-03-01 20:06:44,ON
2017-03-01 20:07:44,OFF
2017-03-01 22:26:27,ON
2017-03-01 22:27:27,OFF
2017-03-01 22:36:26,ON
2017-03-01 22:37:26,OFF
2017-03-01 23:36:19,ON
2017-03-01 23:37:20,OFF
2017-03-01 23:46:18,ON
2017-03-01 23:47:19,OFF
