timestamp,temperature
2017-11-21 00:07:09.139044+00:00,20.2
2017-11-21 00:17:07.116352+00:00,20.2
2017-11-21 00:27:04.801839+00:00,20.2
2017-11-21 00:37:02.299439+00:00,20.2
2017-11-21 00:46:59.629169+00:00,20.3
2017-11-21 00:56:58.178369+00:00,20.3
2017-11-21 01:06:55.491927+00:00,20.3
2017-11-21 01:16:52.803521+00:00,20.3
2017-11-21 01:26:50.242189+00:00,20.3
2017-11-21 01:36:47.592801+00:00,20.3
2017-11-21 01:46:46.229211+00:00,20.3
2017-11-21 01:56:43.975668+00:00,20.3
2017-11-21 02:06:41.883380+00:00,20.3
2017-11-21 02:16:39.614480+00:00,20.3
2017-11-21 02:26:37.265623+00:00,20.3
2017-11-21 02:36:34.649337+00:00,20.3
2017-11-21 02:46:31.980194+00:00,20.3
2017-11-21 02:56:29.620656+00:00,20.3
2017-11-21 03:06:27.263445+00:00,20.3
2017-11-21 03:16:24.779197+00:00,20.3
2017-11-21 03:26:22.883738+00:00,20.3
2017-11-21 03:36:20.423322+00:00,20.3
2017-11-21 03:46:18.611210+00:00,20.3
2017-11-21 03:56:16.270855+00:00,20.3
2017-11-21 04:06:13.301341+00:00,20.3
2017-11-21 04:16:10.728852+00:00,20.3
2017-11-21 04:26:08.227444+00:00,20.3
2017-11-21 04:36:05.573720+00:00,20.3
2017-11-21 04:46:03.008645+00:00,20.3
2017-11-21 04:56:00.632433+00:00,20.3
2017-11-21 05:05:58.390499+00:00,20.3
2017-11-21 05:15:55.985738+00:00,20.3
2017-11-21 05:25:53.239397+00:00,20.3
2017-11-21 05:35:50.640839+00:00,20.3
2017-11-21 05:45:48.318180+00:00,20.3
2017-11-21 05:55:46.036940+00:00,20.3
2017-11-21 06:05:43.642441+00:00,20.3
2017-11-21 06:15:41.295608+00:00,20.3
2017-11-21 06:25:38.513428+00:00,20.3
2017-11-21 06:35:35.870291+00:00,20.3
2017-11-21 06:45:34.182501+00:00,20.3
2017-11-21 06:55:31.369030+00:00,20.3
2017-11-21 07:05:28.474414+00:00,20.3
2017-11-21 07:15:26.054678+00:00,20.3
2017-11-21 07:25:23.633793+00:00,20.3
2017-11-21 07:35:20.688202+00:00,20.3
2017-11-21 07:45:18.430732+00:00,20.3
2017-11-21 07:55:15.063473+00:00,20.3
2017-11-21 08:05:12.322372+00:00,20.3
2017-11-21 08:15:10.200753+00:00,20.3
2017-11-21 08:25:07.536887+00:00,20.3
2017-11-21 08:35:04.879968+00:00,20.3
2017-11-21 08:45:02.358952+00:00,20.4
2017-11-21 08:54:59.825180+00:00,20.3
2017-11-21 09:04:57.064846+00:00,20.3
2017-11-21 09:14:54.712895+00:00,20.3
2017-11-21 09:24:52.046405+00:00,20.3
2017-11-21 09:34:49.442543+00:00,20.3
2017-11-21 09:44:47.121067+00:00,20.3
2017-11-21 09:54:44.944407+00:00,20.3
2017-11-21 10:04:43.258989+00:00,20.3
2017-11-21 10:14:40.772206+00:00,20.3
2017-11-21 10:24:38.215835+00:00,20.3
2017-11-21 10:34:35.862327+00:00,20.4
2017-11-21 10:44:32.864183+00:00,20.7
2017-11-21 10:54:29.734209+00:00,21.3
2017-11-21 11:04:27.272978+00:00,21.8
2017-11-21 11:14:24.207747+00:00,22.1
2017-11-21 11:24:21.673050+00:00,22.2
2017-11-21 11:34:19.916260+00:00,22.1
2017-11-21 11:44:18.620954+00:00,21.9
2017-11-21 11:54:16.723403+00:00,21.7
2017-11-21 12:04:14.744432+00:00,21.5
2017-11-21 12:14:12.676331+00:00,21.4
2017-11-21 12:24:10.725401+00:00,21.3
2017-11-21 12:34:08.575437+00:00,21.2
2017-11-21 12:44:06.126402+00:00,21.1
2017-11-21 12:54:03.709838+00:00,21.1
2017-11-21 13:04:01.222683+00:00,21.0
2017-11-21 13:13:58.673013+00:00,21.0
2017-11-21 13:23:57.119588+00:00,21.0
2017-11-21 13:33:54.752531+00:00,20.9
2017-11-21 13:43:52.902230+00:00,20.9
2017-11-21 13:53:50.946942+00:00,20.9
2017-11-21 14:03:48.480283+00:00,20.8
2017-11-21 14:13:46.145642+00:00,20.8
2017-11-21 14:23:44.098241+00:00,20.8
2017-11-21 14:33:42.635407+00:00,20.8
2017-11-21 14:43:42.074595+00:00,20.8
2017-11-21 14:53:37.707618+00:00,20.8
2017-11-21 15:03:35.849247+00:00,20.8
2017-11-21 15:13:33.112637+00:00,20.8
2017-11-21 15:23:30.856022+00:00,20.8
2017-11-21 15:33:29.083661+00:00,20.7
2017-11-21 15:43:27.146656+00:00,20.7
2017-11-21 15:53:24.687206+00:00,20.7
2017-11-21 16:03:21.855625+00:00,20.6
2017-11-21 16:13:19.279459+00:00,20.6
2017-11-21 16:23:17.189761+00:00,20.6
2017-11-21 16:33:14.517133+00:00,20.6
2017-11-21 16:43:12.309724+00:00,20.5
2017-11-21 16:53:09.521517+00:00,20.5
2017-11-21 17:03:07.562596+00:00,20.5
2017-11-21 17:13:05.599055+00:00,20.5
2017-11-21 17:23:03.259599+00:00,20.5
2017-11-21 17:33:00.420178+00:00,20.5
2017-11-21 17:42:57.837271+00:00,20.6
2017-11-21 17:52:55.230917+00:00,20.6
2017-11-21 18:02:52.612871+00:00,20.7
2017-11-21 18:12:50.468428+00:00,20.7
2017-11-21 18:22:48.410829+00:00,20.7
2017-11-21 18:32:46.657714+00:00,20.7
2017-11-21 18:42:44.446749+00:00,20.7
2017-11-21 18:52:41.890723+00:00,20.7
2017-11-21 19:02:39.578711+00:00,20.7
2017-11-21 19:12:37.168574+00:00,20.6
2017-11-21 19:22:34.592802+00:00,20.6
2017-11-21 19:32:32.295457+00:00,20.5
2017-11-21 19:42:30.151848+00:00,20.5
2017-11-21 19:52:27.547117+00:00,20.5
2017-11-21 20:02:25.353306+00:00,20.5
2017-11-21 20:12:22.977734+00:00,20.5
2017-11-21 20:22:20.835361+00:00,20.6
2017-11-21 20:32:17.998989+00:00,20.5
2017-11-21 20:42:16.204339+00:00,20.5
2017-11-21 20:52:13.607292+00:00,20.5
2017-11-21 21:02:10.930798+00:00,20.5
2017-11-21 21:12:09.124757+00:00,20.5
2017-11-21 21:22:06.712217+00:00,20.5
2017-11-21 21:32:04.488303+00:00,20.5
2017-11-21 21:42:02.504138+00:00,20.5
2017-11-21 21:52:00.258417+00:00,20.5
2017-11-21 22:01:58.005627+00:00,20.5
2017-11-21 22:11:55.476378+00:00,20.5
2017-11-21 22:21:53.230643+00:00,20.5
2017-11-21 22:31:50.391954+00:00,20.5
2017-11-21 22:41:48.468414+00:00,20.5
2017-11-21 22:51:45.671944+00:00,20.5
2017-11-21 23:01:43.287319+00:00,20.5
2017-11-21 23:11:40.670277+00:00,20.5
2017-11-21 23:21:38.678541+00:00,20.5
2017-11-21 23:31:36.455911+00:00,20.5
2017-11-21 23:41:33.887978+00:00,20.6
2017-11-21 23:51:31.319769+00:00,20.6
