timestamp,battery
2017-05-23 00:32:05+00:00,3.59
2017-05-23 02:12:08+00:00,3.59
2017-05-23 03:52:08+00:00,3.59
2017-05-23 05:32:06+00:00,3.59
2017-05-23 08:51:59+00:00,3.59
2017-05-23 10:32:00+00:00,3.59
2017-05-23 12:12:01+00:00,3.59
2017-05-23 17:11:55+00:00,3.59
2017-05-23 18:51:53+00:00,3.59
2017-05-23 22:11:52+00:00,3.6
