timestamp,battery
2017-07-24 23:52:32+00:00,3.56
2017-07-25 01:32:35+00:00,3.55
2017-07-25 03:12:32+00:00,3.56
2017-07-25 04:52:36+00:00,3.55
2017-07-25 06:32:31+00:00,3.56
2017-07-25 08:12:24+00:00,3.56
2017-07-25 09:52:21+00:00,3.56
2017-07-25 11:32:23+00:00,3.56
2017-07-25 13:12:28+00:00,3.55
2017-07-25 14:52:23+00:00,3.56
2017-07-25 16:32:20+00:00,3.55
2017-07-25 18:12:18+00:00,3.55
2017-07-25 19:52:21+00:00,3.55
2017-07-25 21:32:17+00:00,3.56
